Time,Timestamp,Elapsed Time,Heat Release Rate,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
348,2018-12-06 12:07:52,00:07:52,63.3,129.08,133.19,123.06,106.66,26.89,20.67,17.54,15.9,162.65,130.78,117.29,101.48,36.66,28.27,22.93,15.44,159.94,136.16,115.05,33.47,30.45,19.47,15.07,131.6,131.11,130.93,100.88,26.55,21.64,15.64,8.54,129.63,7.0,5.3,6.3,5.8,147.01,165.31,88.74,13.78,126.91,1.56,1.07,0.2,-0.24,-0.18,0.25,-0.22,0.79,1.6,1.28,-0.03,-0.09,7.53,0.89,-0.22,-2.36,-0.07,6.62,20.94,19.77,20.0,20.96,19.83,20.94,19.73,20.96
349,2018-12-06 12:07:53,00:07:53,73.2,128.99,134.42,123.3,105.13,26.8,20.73,17.37,15.92,156.36,131.52,117.95,100.43,37.06,28.63,22.62,15.01,161.83,136.33,115.08,33.23,30.06,19.87,14.18,132.29,131.65,130.39,100.93,26.19,21.24,15.62,8.06,128.76,7.11,5.44,6.29,5.8,144.92,162.83,88.45,13.93,126.31,1.22,0.86,0.24,0.21,0.17,-0.17,-0.14,1.11,0.69,1.37,-0.21,-0.37,5.91,-2.4,1.39,-0.45,0.89,6.62,20.96,19.77,19.98,20.96,19.83,20.95,19.73,20.95
350,2018-12-06 12:07:54,00:07:54,68.24,128.4,135.18,124.21,105.36,26.77,20.77,17.38,15.89,154.12,131.98,117.65,99.88,38.74,28.97,22.47,14.82,161.68,136.03,114.6,32.71,29.99,19.83,13.46,133.16,131.85,130.02,100.38,26.27,20.98,15.74,7.8,128.32,7.04,5.3,6.08,5.62,142.97,161.97,88.13,14.17,126.02,1.39,0.84,0.17,0.27,0.14,-0.2,-0.33,0.76,2.0,1.21,-0.28,-0.31,7.53,2.54,0.58,1.46,0.89,9.57,20.96,19.77,20.0,20.99,19.84,20.95,19.73,20.96
351,2018-12-06 12:07:55,00:07:55,72.86,128.36,134.01,125.0,105.96,26.51,20.89,17.27,15.94,148.71,130.89,117.88,100.25,39.01,28.72,22.32,14.6,162.71,136.0,113.52,32.94,30.18,19.69,13.46,133.54,131.7,130.21,100.35,26.09,20.8,15.21,8.03,127.6,7.19,5.37,6.07,5.73,142.81,169.54,87.61,14.12,126.58,1.45,0.84,-0.16,0.18,-0.37,0.23,0.11,1.29,1.3,0.48,-0.56,-0.53,4.3,0.89,-1.02,-0.45,0.89,6.62,20.95,19.77,19.97,20.97,19.85,20.95,19.74,20.95
352,2018-12-06 12:07:56,00:07:56,73.24,127.2,133.37,125.33,107.21,26.39,20.92,17.04,15.85,152.04,129.91,118.1,99.4,38.44,28.52,21.82,14.78,163.13,136.45,114.19,33.5,30.93,20.29,14.18,135.01,132.9,130.96,101.64,26.42,21.1,14.98,8.56,126.07,7.42,5.49,6.41,5.96,142.25,171.22,87.46,14.27,126.58,1.19,0.99,-0.12,0.05,0.22,0.32,-0.2,-0.67,1.41,1.46,0.1,0.05,5.91,2.54,-0.22,-0.45,-0.07,8.09,20.96,19.76,19.97,20.95,19.85,20.95,19.74,20.95
353,2018-12-06 12:07:57,00:07:57,67.59,127.31,133.29,125.33,107.39,26.31,20.92,17.08,15.82,152.23,130.21,117.91,100.14,37.06,28.14,21.18,14.37,165.37,136.71,113.63,33.28,30.17,19.91,13.76,136.14,132.97,131.07,102.49,26.69,21.32,15.21,9.1,125.62,7.12,5.64,6.11,5.73,139.61,175.07,87.2,14.12,126.58,1.57,1.05,-0.16,-0.32,0.14,-0.35,-0.2,0.98,1.83,1.1,-0.06,-0.31,4.3,4.19,1.39,3.37,-0.07,8.09,20.96,19.76,19.96,20.93,19.85,20.95,19.74,20.95
354,2018-12-06 12:07:58,00:07:58,64.14,126.63,133.55,125.1,108.2,26.5,20.88,17.15,15.92,149.95,130.09,118.28,100.5,37.17,27.91,21.14,14.21,162.28,137.72,113.03,33.35,29.08,19.26,14.29,136.51,132.82,130.5,102.6,26.68,21.47,15.66,9.86,125.17,7.08,5.53,6.15,5.73,141.15,173.93,87.83,14.2,127.1,1.44,1.02,0.22,0.21,-0.18,0.11,-0.17,1.62,1.74,2.04,0.44,0.4,5.91,-0.75,1.39,3.37,0.89,6.62,20.94,19.77,19.96,20.97,19.85,20.95,19.74,20.95
355,2018-12-06 12:07:59,00:07:59,66.77,127.38,133.36,123.57,108.35,26.27,20.73,17.18,15.7,149.04,129.12,117.61,100.32,38.96,28.18,21.21,14.32,160.49,138.59,113.74,33.08,28.44,19.26,14.79,136.24,132.97,129.49,101.93,26.83,21.62,16.0,9.29,124.78,6.99,5.4,6.06,5.52,144.16,176.51,88.81,13.88,127.92,1.42,0.98,0.17,-0.36,-0.29,-0.14,0.15,1.27,2.26,1.33,0.35,0.23,7.53,2.54,-0.22,-0.45,0.89,8.09,20.95,19.75,19.94,20.93,19.85,20.95,19.73,20.95
356,2018-12-06 12:08:00,00:08:00,72.19,127.37,132.98,123.11,108.46,26.27,20.72,17.26,15.88,147.33,128.4,118.31,100.53,38.21,28.51,22.0,14.39,159.46,139.94,114.44,32.59,27.04,19.03,14.51,135.26,133.53,128.88,102.07,27.09,21.54,16.22,9.2,125.31,7.19,5.37,6.03,5.61,145.64,178.12,89.55,13.81,127.92,1.67,0.92,0.28,-0.24,-0.31,-0.32,-0.17,0.91,1.5,0.92,-0.16,-0.33,4.3,0.89,1.39,1.46,-0.07,9.57,20.96,19.75,19.94,20.95,19.84,20.94,19.72,20.95
357,2018-12-06 12:08:01,00:08:01,70.51,127.22,132.34,122.89,106.94,26.19,20.95,17.22,15.65,146.38,129.22,117.12,101.05,37.61,28.21,22.72,14.74,159.39,141.98,114.44,33.45,27.87,19.6,14.44,134.66,133.56,129.56,101.59,27.28,21.43,16.38,8.55,124.9,7.14,5.25,6.1,5.6,146.81,176.55,90.5,14.11,128.25,1.06,1.05,0.24,-0.2,-0.21,0.18,-0.27,1.33,1.59,2.12,0.61,0.42,4.3,4.19,0.58,1.46,0.89,6.62,20.95,19.77,19.95,20.99,19.83,20.95,19.73,20.93
358,2018-12-06 12:08:02,00:08:02,73.16,126.74,131.9,123.12,107.57,26.23,20.92,17.18,15.62,148.13,129.08,114.78,101.68,37.77,28.48,23.07,14.44,157.95,142.36,114.82,34.13,27.8,19.87,14.48,134.44,133.57,130.16,100.86,27.4,21.39,16.5,8.56,124.49,7.0,5.02,5.68,5.18,146.7,176.21,91.79,14.46,128.22,1.7,1.05,0.28,0.18,-0.21,-0.35,-0.39,1.12,1.45,1.46,0.25,0.14,2.68,2.54,-0.22,-0.45,-0.07,6.62,20.95,19.78,19.96,20.92,19.83,20.93,19.73,20.95
359,2018-12-06 12:08:03,00:08:03,68.26,126.21,132.27,123.49,107.38,26.49,21.06,17.22,15.54,152.06,128.96,113.1,101.05,39.11,27.94,22.84,14.77,156.69,141.0,114.92,35.03,27.07,19.52,14.86,133.94,133.0,129.75,100.71,27.47,21.39,16.45,8.97,125.43,7.03,5.21,5.91,5.41,147.91,173.5,92.23,14.76,127.73,1.16,0.88,0.35,0.11,-0.23,-0.42,-0.4,0.6,0.95,0.99,-0.38,-0.49,5.91,0.89,0.58,-4.27,-1.03,8.09,20.94,19.77,19.97,20.97,19.81,20.94,19.73,20.94
360,2018-12-06 12:08:04,00:08:04,70.46,126.63,132.65,124.02,108.06,26.65,21.11,17.15,15.55,151.77,127.74,112.15,101.32,41.35,28.3,22.7,14.75,157.65,140.59,114.67,34.63,26.75,19.07,15.1,133.28,133.27,129.76,101.42,27.22,21.59,16.73,9.67,125.91,7.11,5.56,6.18,5.87,148.37,169.69,92.05,15.03,127.36,1.5,1.05,0.38,0.36,0.14,-0.2,-0.39,1.11,1.66,0.88,-0.05,-0.25,5.91,2.54,1.39,1.46,-0.07,8.09,20.95,19.78,19.97,20.92,19.82,20.94,19.73,20.95
361,2018-12-06 12:08:05,00:08:05,78.78,127.26,132.08,123.9,108.61,26.98,21.37,17.26,15.61,153.58,129.67,111.58,100.68,41.34,28.7,23.29,14.93,157.07,139.64,115.18,35.14,26.77,18.57,14.63,132.78,133.45,129.86,101.33,27.28,21.2,16.26,9.09,126.4,7.19,5.75,6.49,6.18,152.2,167.48,92.89,15.18,126.8,1.67,1.18,0.24,0.18,-0.25,-0.27,-0.32,1.66,0.69,0.96,-0.54,-0.74,2.68,4.19,-1.02,1.46,-1.99,9.57,20.94,19.78,19.99,20.94,19.81,20.93,19.74,20.95
362,2018-12-06 12:08:06,00:08:06,69.34,128.62,131.48,124.01,107.94,27.48,21.71,17.45,15.28,157.58,129.6,111.25,99.73,41.27,29.19,23.64,14.97,156.43,139.57,114.82,35.44,26.85,18.16,14.22,131.54,132.97,129.45,102.52,27.1,21.01,15.54,9.25,125.61,7.3,6.06,6.45,6.37,151.21,163.82,93.45,15.03,126.46,1.5,1.02,0.38,0.05,0.33,-0.25,-0.2,1.18,0.59,0.83,0.06,-0.06,2.68,5.83,1.39,-2.36,0.89,9.57,20.94,19.79,20.02,20.95,19.82,20.95,19.74,20.94
363,2018-12-06 12:08:07,00:08:07,73.34,128.8,131.67,124.01,107.2,27.7,21.82,17.71,14.89,155.1,130.73,112.29,100.75,41.27,29.83,24.24,15.12,157.37,138.96,115.37,35.33,26.89,18.04,13.94,131.46,132.36,129.3,104.33,27.06,21.35,15.5,10.01,123.96,7.22,5.9,6.48,6.21,155.61,163.02,93.22,15.1,126.0,1.37,0.88,0.3,-0.22,0.14,-0.32,-0.33,1.16,0.64,1.35,0.11,-0.05,2.68,2.54,0.58,1.46,0.89,9.57,20.96,19.79,20.02,20.97,19.81,20.93,19.73,20.95
364,2018-12-06 12:08:08,00:08:08,73.97,128.95,131.52,123.67,106.46,28.0,21.9,17.83,15.0,153.51,130.61,114.03,101.71,41.34,29.64,24.62,14.96,158.4,141.19,115.44,35.33,26.85,18.3,13.87,132.1,133.15,129.22,105.4,27.13,21.27,16.0,9.78,123.59,7.18,5.71,6.21,5.98,154.69,160.85,93.15,14.87,126.53,1.65,1.07,0.35,0.29,-0.18,-0.2,-0.27,1.03,1.01,1.86,0.46,0.23,4.3,4.19,1.39,-2.36,0.89,12.53,20.95,19.8,20.01,20.95,19.81,20.94,19.74,20.94
365,2018-12-06 12:08:09,00:08:09,70.26,129.62,130.65,123.52,106.61,27.85,22.01,17.75,15.19,155.56,130.84,115.37,102.34,41.57,29.26,24.92,14.74,158.78,140.62,114.96,34.91,26.66,18.72,12.99,133.49,134.54,129.22,107.21,27.13,21.62,16.45,9.55,124.4,7.21,5.5,6.16,5.89,155.02,157.45,93.03,15.01,126.18,1.5,1.2,-0.16,-0.22,-0.23,-0.1,-0.3,1.37,0.82,1.87,0.55,0.31,4.3,2.54,0.58,-0.45,-0.07,9.57,20.95,19.79,20.01,20.93,19.81,20.95,19.73,20.95
366,2018-12-06 12:08:10,00:08:10,65.22,131.09,130.24,123.0,107.06,27.97,22.17,17.79,15.39,156.25,136.82,116.08,101.9,41.72,29.31,25.07,14.47,157.8,140.81,114.82,34.06,26.63,18.46,12.92,132.89,134.4,128.78,109.0,27.1,21.66,16.61,9.71,125.09,7.19,5.44,6.06,5.76,154.28,155.34,92.45,14.8,125.94,1.46,0.98,-0.22,-0.22,-0.43,0.15,-0.35,-0.41,1.13,1.33,0.09,-0.07,4.3,0.89,0.58,-0.45,0.89,5.14,20.94,19.8,20.01,20.94,19.82,20.95,19.74,20.95
367,2018-12-06 12:08:11,00:08:11,71.83,131.61,131.18,123.67,107.79,28.15,22.28,17.6,15.46,154.57,135.69,116.6,101.09,42.01,28.74,25.52,14.51,157.83,142.02,115.29,33.49,26.55,18.08,12.42,132.06,133.83,129.22,109.7,26.98,21.69,16.72,10.04,125.54,7.15,5.48,6.03,5.76,156.64,160.78,92.34,14.88,126.23,1.62,1.09,-0.32,-0.26,-0.18,-0.35,-0.33,0.72,1.0,1.2,-0.21,-0.52,5.91,4.19,0.58,1.46,0.89,8.09,20.94,19.8,20.0,20.9,19.82,20.95,19.75,20.93
368,2018-12-06 12:08:12,00:08:12,68.74,131.99,131.75,124.16,107.13,27.97,22.32,17.64,15.73,156.78,134.15,116.01,100.8,41.79,27.95,25.64,14.93,157.42,140.4,115.78,33.31,26.51,18.27,12.54,131.39,133.42,129.83,109.48,26.87,21.7,16.88,10.16,125.86,7.18,5.47,5.9,5.75,156.21,161.37,92.37,14.79,126.56,1.45,0.98,0.08,0.11,-0.47,-0.34,-0.3,0.81,2.49,1.49,0.29,0.08,5.91,4.19,2.19,1.46,-1.03,6.62,20.96,19.81,20.01,20.95,19.82,20.95,19.76,20.95
369,2018-12-06 12:08:13,00:08:13,74.21,132.36,131.92,124.23,105.53,27.39,22.57,17.67,15.91,156.46,133.16,115.44,100.82,41.97,28.13,24.99,15.0,160.79,138.8,115.44,33.6,26.77,18.45,12.91,131.61,132.99,129.97,111.44,27.5,22.03,17.06,10.23,126.31,7.25,5.36,5.86,5.75,155.37,168.53,92.88,14.6,126.86,1.63,0.98,-0.26,-0.28,-0.15,-0.45,-0.36,1.19,1.22,1.69,0.19,-0.06,4.3,-2.4,0.58,-0.45,-1.03,12.53,20.95,19.82,20.01,20.99,19.83,20.95,19.77,20.93
370,2018-12-06 12:08:14,00:08:14,78.51,132.62,131.66,122.62,105.38,27.32,22.65,17.44,15.99,153.31,132.86,116.15,100.9,42.71,28.47,24.57,15.42,160.56,137.6,115.21,33.26,27.03,18.98,13.17,131.83,134.35,129.63,110.88,27.46,21.95,17.06,9.96,126.62,7.37,5.55,6.06,5.79,154.62,171.06,93.96,14.87,127.09,1.59,1.07,0.08,-0.26,-0.38,-0.23,-0.35,0.78,1.9,0.9,-0.35,-0.53,5.91,2.54,1.39,1.46,-0.07,6.62,20.94,19.82,20.01,20.98,19.83,20.93,19.77,20.94
371,2018-12-06 12:08:15,00:08:15,85.97,131.76,131.74,121.57,105.27,27.2,22.84,17.63,15.87,152.06,130.34,116.59,101.41,41.89,28.47,24.42,15.68,160.14,136.47,115.99,33.56,27.37,19.36,13.78,132.62,134.16,130.19,107.58,27.5,22.06,16.98,10.08,126.65,7.4,5.4,6.17,5.71,153.82,168.84,95.64,15.06,127.42,1.93,1.07,-0.44,-0.43,0.14,-0.37,-0.28,0.85,1.22,0.8,-0.32,-0.65,1.07,2.54,0.58,1.46,0.89,11.05,20.96,19.83,20.0,20.91,19.83,20.94,19.76,20.95
372,2018-12-06 12:08:16,00:08:16,87.17,131.31,131.7,123.22,105.08,27.28,22.88,17.78,16.18,147.85,130.42,116.41,101.67,40.67,27.98,24.31,15.57,160.22,135.79,115.85,33.48,27.11,18.79,14.24,132.66,133.75,129.97,107.95,27.77,22.18,17.13,10.08,127.29,7.48,5.47,6.02,5.67,153.97,168.72,96.05,15.25,126.75,1.55,1.08,-0.28,-0.43,-0.4,-0.14,-0.25,1.04,1.54,1.42,0.01,-0.26,2.68,0.89,0.58,3.37,0.89,6.62,20.94,19.83,20.0,20.89,19.84,20.93,19.77,20.95
373,2018-12-06 12:08:17,00:08:17,84.1,130.66,132.41,124.9,105.41,27.2,22.79,17.66,16.17,145.46,130.0,116.18,102.0,39.77,27.48,24.15,15.75,162.72,135.6,116.03,33.37,27.18,18.9,14.43,131.0,133.93,129.59,108.69,28.21,22.1,17.05,9.42,127.62,7.21,5.32,5.94,5.59,155.03,168.15,96.42,15.06,126.3,1.46,1.13,-0.36,-0.28,-0.23,-0.41,-0.4,1.79,1.56,1.52,0.33,0.01,2.68,0.89,1.39,-0.45,0.89,8.09,20.94,19.82,20.01,20.89,19.83,20.95,19.77,20.95
374,2018-12-06 12:08:18,00:08:18,81.38,130.55,134.21,124.78,105.78,26.82,22.76,17.7,16.21,149.82,129.06,116.37,100.82,39.06,27.59,23.96,15.68,163.37,136.09,115.62,33.89,27.33,18.82,14.81,131.56,133.89,130.41,109.2,28.33,22.06,17.01,9.35,127.85,7.1,5.36,5.75,5.56,153.63,170.14,96.42,14.8,125.29,1.49,1.03,-0.32,-0.38,-0.46,-0.3,-0.44,1.06,2.47,1.25,0.18,-0.16,7.53,0.89,-0.22,1.46,1.84,6.62,20.95,19.84,20.0,20.96,19.83,20.93,19.76,20.93
375,2018-12-06 12:08:19,00:08:19,74.61,131.11,135.37,125.04,106.18,26.59,22.79,17.66,16.32,148.26,128.46,115.84,99.3,38.72,27.81,23.92,15.56,166.3,136.42,114.5,34.22,27.47,18.86,14.12,132.91,133.96,131.46,109.35,28.4,22.02,17.08,8.73,128.45,7.06,5.36,5.67,5.36,154.73,169.87,94.87,15.06,125.51,1.55,0.95,-0.22,-0.45,-0.55,-0.32,-0.33,0.67,0.54,1.23,-0.09,-0.4,5.91,0.89,0.58,1.46,-0.07,14.01,20.95,19.84,20.02,20.95,19.85,20.95,19.76,20.94
376,2018-12-06 12:08:20,00:08:20,79.84,131.98,135.79,125.31,106.52,26.52,22.64,17.43,16.4,150.61,128.5,116.07,99.41,39.43,28.2,23.81,15.33,167.29,136.84,114.61,34.34,27.33,18.79,14.08,133.89,134.04,131.76,108.91,28.48,22.02,17.32,8.43,129.04,7.09,5.15,5.47,5.31,154.15,170.05,97.14,17.67,128.2,1.51,0.85,-0.32,-0.4,-0.27,-0.35,-0.36,1.04,2.06,2.2,0.93,0.51,4.3,0.89,0.58,3.37,0.89,9.57,20.95,19.85,20.0,20.9,19.84,20.94,19.76,20.94
377,2018-12-06 12:08:21,00:08:21,81.57,131.23,134.52,123.78,107.93,27.66,22.72,17.44,16.52,149.21,127.91,117.19,100.6,40.33,27.94,23.36,15.26,166.69,136.24,115.25,34.57,27.45,19.29,14.13,134.5,134.16,131.13,107.58,27.99,22.18,17.21,8.24,129.26,7.24,5.19,5.85,5.47,156.73,166.31,95.01,15.35,127.15,1.25,1.02,-0.22,-0.64,-0.21,-0.46,-0.4,0.87,1.61,1.62,0.4,0.15,7.53,0.89,0.58,-0.45,0.89,8.09,20.95,19.85,19.98,20.94,19.85,20.94,19.77,20.93
378,2018-12-06 12:08:22,00:08:22,75.98,130.81,134.21,123.92,107.67,27.76,22.95,17.32,16.55,148.3,128.01,118.12,101.08,40.47,27.44,22.9,15.33,164.02,138.04,115.39,34.49,27.52,19.28,14.24,135.1,134.04,130.3,106.28,28.14,22.06,17.24,8.2,127.25,6.79,5.32,5.71,5.52,154.88,162.21,94.54,14.49,126.94,1.33,0.86,-0.26,-0.56,-0.53,-0.27,-0.32,2.45,1.64,2.03,0.77,0.54,7.53,4.19,1.39,-2.36,1.84,8.09,20.96,19.84,19.99,20.97,19.86,20.95,19.77,20.94
379,2018-12-06 12:08:23,00:08:23,77.91,129.69,135.64,123.89,107.3,27.91,23.02,17.28,16.59,148.38,128.99,118.82,101.52,40.1,26.95,22.79,14.72,161.81,137.89,114.95,34.68,27.52,19.09,14.24,134.31,133.7,128.91,105.57,27.72,21.98,17.09,8.08,127.42,6.85,5.19,5.77,5.5,154.25,157.82,93.86,13.44,125.8,1.58,1.07,-0.19,-0.45,-0.48,-0.43,-0.4,1.07,1.65,1.3,-0.01,-0.29,5.91,4.19,-0.22,1.46,-0.07,8.09,20.95,19.85,19.98,20.99,19.86,20.95,19.79,20.94
380,2018-12-06 12:08:24,00:08:24,72.51,129.98,135.22,124.44,107.92,27.34,23.24,17.62,16.55,151.4,128.94,119.23,103.18,38.79,26.12,21.95,14.45,162.37,137.96,115.02,35.35,27.25,19.31,14.57,134.3,133.66,128.83,105.68,27.72,22.36,17.58,8.38,126.67,7.12,5.19,5.81,5.46,151.41,162.57,95.63,14.36,126.77,1.34,1.08,0.17,-0.54,-0.52,-0.57,-0.36,0.97,2.01,1.21,-0.16,-0.35,7.53,0.89,0.58,1.46,-0.07,9.57,20.95,19.84,19.98,20.94,19.87,20.94,19.77,20.95
381,2018-12-06 12:08:25,00:08:25,72.21,130.48,134.33,124.63,108.04,27.2,23.02,17.62,16.55,153.8,127.34,118.79,104.4,38.12,26.39,21.84,14.46,160.44,137.67,114.17,36.85,26.99,19.96,14.62,134.65,134.0,129.66,107.72,28.74,22.85,17.96,8.24,124.88,7.09,5.15,5.85,5.35,151.23,164.48,96.26,14.36,127.07,1.62,0.91,-0.42,-0.51,-0.53,-0.29,-0.38,1.25,1.64,2.07,0.73,0.3,4.3,0.89,1.39,-0.45,-0.07,12.53,20.94,19.82,19.96,20.93,19.86,20.93,19.78,20.93
382,2018-12-06 12:08:26,00:08:26,77.2,130.99,133.41,124.88,108.73,27.45,22.67,17.69,16.47,156.26,126.58,118.48,104.57,37.14,27.09,21.98,14.6,161.42,138.79,114.86,37.44,26.75,19.88,14.38,132.9,134.22,129.95,107.67,29.22,22.73,18.33,8.3,125.29,7.16,5.15,5.81,5.66,150.85,166.65,95.82,14.4,127.6,1.37,0.98,-0.44,-0.72,-0.54,-0.32,-0.38,0.59,1.3,0.54,-0.68,-0.85,7.53,2.54,-1.02,1.46,-0.07,12.53,20.93,19.84,19.97,20.97,19.86,20.94,19.77,20.94
383,2018-12-06 12:08:27,00:08:27,64.88,130.47,133.57,125.04,108.15,27.04,22.18,17.92,16.36,162.08,126.62,118.56,104.84,38.83,27.63,22.02,14.87,160.32,139.13,114.9,37.29,26.87,20.22,14.31,132.23,134.22,129.39,107.68,29.0,22.74,17.54,8.23,123.72,7.2,5.23,5.85,5.66,150.73,164.86,94.12,14.44,128.84,1.59,0.47,-0.54,-0.57,-0.35,-0.41,-0.3,0.4,0.99,1.21,-0.13,-0.25,5.91,2.54,-1.02,1.46,0.89,6.62,20.94,19.84,19.97,20.95,19.86,20.94,19.78,20.95
384,2018-12-06 12:08:28,00:08:28,66.82,130.78,133.16,125.98,108.0,27.2,21.81,18.04,16.52,162.05,127.83,118.71,104.62,39.13,28.24,22.18,15.14,162.8,137.89,115.47,37.45,26.84,19.93,14.31,132.2,133.48,129.25,108.06,28.4,22.85,17.89,9.69,121.85,7.01,5.19,5.97,5.66,150.47,162.39,91.36,14.32,128.46,1.38,0.71,-0.48,-0.65,-0.35,0.11,-0.27,0.96,1.47,1.28,-0.06,-0.34,5.91,0.89,0.58,1.46,0.89,11.05,20.95,19.83,19.97,20.96,19.85,20.95,19.79,20.95
385,2018-12-06 12:08:29,00:08:29,65.21,130.13,133.0,127.02,108.18,27.23,21.65,18.04,16.59,158.88,128.05,118.63,104.43,39.8,28.34,22.25,15.48,163.71,137.81,115.5,36.99,26.57,19.39,14.54,131.52,132.65,128.79,107.94,28.25,22.74,17.84,9.34,122.57,7.1,5.2,6.13,5.63,149.3,160.46,91.82,14.14,127.91,1.54,1.03,-0.51,-0.62,0.09,-0.43,-0.49,1.66,2.3,1.6,0.19,0.08,2.68,4.19,0.58,-0.45,0.89,11.05,20.95,19.82,19.96,20.89,19.86,20.95,19.78,20.95
386,2018-12-06 12:08:30,00:08:30,71.12,129.23,134.36,127.77,107.89,27.08,21.35,18.04,16.74,158.96,128.05,119.53,104.25,40.1,28.95,22.33,15.79,163.55,137.51,116.69,37.25,27.06,19.12,14.84,130.66,132.8,128.79,108.61,28.17,22.43,17.54,8.8,121.4,7.32,5.54,6.16,6.12,151.34,158.2,92.54,13.94,129.59,1.43,1.03,-0.51,-0.62,-0.32,-0.39,-0.36,0.52,1.13,2.21,0.77,0.55,7.53,2.54,1.39,1.46,0.89,6.62,20.96,19.83,19.98,20.92,19.85,20.94,19.79,20.95
387,2018-12-06 12:08:31,00:08:31,71.08,129.87,134.36,128.0,107.81,26.89,21.43,18.08,16.78,156.49,128.38,120.31,103.84,40.1,29.1,22.67,15.9,163.17,137.51,116.51,37.22,27.4,18.74,15.22,132.46,133.43,128.9,110.05,28.13,22.74,17.5,8.31,122.22,7.16,5.23,5.93,5.54,151.6,159.76,94.01,13.79,128.65,1.68,0.82,-0.28,-0.69,-0.44,-0.62,-0.43,0.8,2.1,0.77,-0.44,-0.49,2.68,4.19,0.58,3.37,0.89,9.57,20.94,19.82,19.96,20.92,19.86,20.95,19.78,20.94
388,2018-12-06 12:08:32,00:08:32,69.55,130.58,134.13,128.26,108.25,27.15,21.5,18.26,16.85,155.65,128.53,120.12,102.58,39.61,29.2,22.78,15.7,162.22,138.3,116.8,37.44,27.77,18.81,15.25,134.22,133.96,129.35,107.23,28.2,22.62,17.38,8.03,123.24,7.32,5.43,6.12,5.89,150.17,160.45,94.68,14.52,129.22,1.69,0.77,-0.38,-0.57,-0.41,-0.49,-0.51,-0.24,1.14,1.33,-0.07,-0.39,4.3,2.54,-0.22,1.46,-1.03,9.57,20.94,19.81,19.97,20.95,19.86,20.94,19.78,20.95
