Time,Timestamp,Elapsed Time,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
323,2018-12-03 15:29:40,00:07:26,281.74,275.07,237.2,156.94,49.16,33.91,30.64,27.54,386.2,284.87,244.23,175.48,70.21,50.36,35.74,26.45,297.1,286.94,176.79,50.53,41.86,38.22,23.89,259.23,260.66,245.28,193.99,48.67,41.51,33.0,15.38,238.08,14.52,10.3,12.11,10.39,329.59,319.51,152.22,28.07,239.99,2.3,1.55,0.77,0.51,0.24,-0.23,-0.28,2.38,1.09,3.07,0.96,0.33,15.91,8.01,3.15,1.94,2.01,33.26,20.96,18.37,18.5,20.96,17.88,17.88,20.96
324,2018-12-03 15:29:41,00:07:27,282.14,280.77,236.33,152.12,49.08,33.98,30.52,27.8,374.09,291.7,245.47,177.12,70.14,49.99,35.73,26.78,294.55,284.46,176.59,50.89,42.49,38.52,23.58,258.7,261.7,245.5,193.6,49.0,41.36,33.97,16.09,238.84,14.76,10.04,11.84,10.16,330.8,317.61,155.76,28.12,237.09,2.07,1.55,0.51,0.42,-0.3,-0.14,-0.35,1.99,1.35,1.72,-0.42,-0.87,17.53,4.72,3.15,0.03,0.1,49.52,20.96,18.38,18.49,20.91,17.89,17.88,20.95
325,2018-12-03 15:29:42,00:07:28,285.69,284.55,236.66,152.53,50.14,34.12,30.55,28.02,363.91,289.96,244.71,171.69,69.1,49.57,35.16,27.11,297.75,288.86,178.38,50.7,42.45,38.32,24.44,256.45,259.71,246.51,192.41,48.85,40.83,34.3,17.5,239.93,14.95,9.97,11.73,10.01,331.93,322.34,156.44,28.08,238.75,2.09,1.32,0.54,0.5,0.08,-0.25,-0.17,1.18,1.59,3.04,0.9,0.65,17.53,8.01,1.54,0.03,1.06,43.61,20.95,18.38,18.49,20.93,17.91,17.88,20.95
326,2018-12-03 15:29:43,00:07:29,282.89,281.22,236.63,150.49,50.11,33.9,30.82,28.33,391.02,289.78,245.77,176.28,69.15,49.39,34.57,27.04,294.77,289.27,180.29,51.15,42.49,37.73,25.05,252.9,258.52,246.63,190.51,48.59,40.35,33.9,18.0,239.77,14.94,10.15,11.76,9.81,326.04,318.77,152.45,28.18,239.61,2.09,1.23,0.55,0.45,0.24,-0.48,-0.48,0.57,1.81,1.0,-0.99,-1.29,22.37,8.01,1.54,0.03,1.06,21.43,20.96,18.38,18.48,20.94,17.91,17.89,20.95
327,2018-12-03 15:29:44,00:07:30,280.77,284.32,239.45,156.9,51.03,33.75,31.08,28.29,377.24,286.78,245.65,168.91,69.21,49.35,34.86,27.53,292.67,290.26,180.9,51.55,42.67,37.17,24.59,250.01,259.26,248.43,190.73,48.74,40.65,32.99,17.27,238.65,15.1,10.16,11.65,9.82,335.21,336.4,152.87,28.04,236.49,2.25,1.26,0.3,0.51,-0.12,-0.27,-0.38,1.97,0.89,2.59,0.55,0.43,17.53,6.36,2.35,1.94,2.97,40.65,20.96,18.39,18.45,21.01,17.93,17.9,20.95
328,2018-12-03 15:29:45,00:07:31,283.99,281.18,239.72,148.78,51.81,33.45,31.26,28.36,377.1,285.71,243.39,174.86,69.25,49.28,34.53,27.3,292.34,292.4,181.17,51.51,43.41,36.01,24.93,252.26,262.22,251.73,194.01,49.14,40.61,33.56,16.24,240.04,15.29,10.16,11.58,9.59,331.89,327.78,148.7,27.85,235.54,2.31,1.48,0.58,0.38,-0.33,0.28,-0.32,0.7,1.38,3.4,1.32,1.0,19.14,6.36,1.54,0.03,2.01,27.34,20.97,18.38,18.48,20.97,17.93,17.9,20.96
329,2018-12-03 15:29:46,00:07:32,284.44,282.03,241.08,151.81,52.22,34.58,31.31,28.52,378.04,281.42,241.82,172.38,69.37,49.17,34.27,27.04,290.9,289.97,180.79,52.03,43.72,36.13,24.82,254.32,262.18,252.07,188.33,49.11,40.91,33.86,16.51,241.43,15.17,9.92,11.61,9.58,328.89,327.78,147.71,27.66,233.8,2.34,1.28,0.24,0.09,-0.45,-0.38,-0.36,2.13,1.26,1.9,-0.14,-0.6,14.3,8.01,1.54,0.03,2.01,27.34,20.95,18.37,18.46,20.94,17.94,17.92,20.95
330,2018-12-03 15:29:47,00:07:33,286.5,286.65,240.16,148.66,51.62,34.71,31.56,28.92,382.46,278.37,241.92,169.02,68.88,49.12,33.4,26.96,293.99,286.48,177.15,51.91,43.7,36.34,23.98,255.96,261.46,252.17,190.76,48.77,40.86,33.32,16.01,241.47,14.94,10.11,11.34,9.51,332.0,327.19,144.12,27.43,234.41,2.31,1.44,0.56,0.09,-0.35,-0.32,-0.39,1.61,2.15,2.64,0.7,0.76,15.91,6.36,3.15,1.94,1.06,28.82,20.95,18.37,18.47,20.94,17.95,17.92,20.96
331,2018-12-03 15:29:48,00:07:34,286.3,284.63,239.65,147.54,51.3,34.66,31.54,29.16,382.25,275.9,241.18,170.9,69.41,49.62,31.43,26.94,296.73,285.47,178.27,52.34,43.61,35.64,23.24,256.24,259.72,251.25,182.38,49.23,40.92,33.3,17.28,242.15,14.52,9.96,11.27,9.39,340.83,334.06,144.95,28.07,236.18,2.23,1.55,0.38,0.09,-0.31,-0.56,-0.45,2.11,1.5,2.34,0.49,0.35,17.53,6.36,3.15,1.94,1.06,28.82,20.96,18.36,18.47,20.97,17.96,17.92,20.96
332,2018-12-03 15:29:49,00:07:35,287.23,282.54,237.97,148.99,50.91,34.67,31.78,29.59,390.67,273.95,240.82,172.98,69.61,49.97,31.25,27.18,293.62,284.74,178.18,52.39,43.74,35.85,23.79,256.97,258.8,251.01,187.44,49.28,41.23,33.88,16.69,242.08,14.53,9.81,11.08,9.36,342.4,335.86,145.86,28.23,233.66,2.17,1.33,0.28,-0.28,-0.39,-0.43,-0.47,1.08,1.64,1.81,-0.27,-0.49,17.53,8.01,3.15,0.03,1.06,27.34,20.96,18.35,18.47,20.95,17.96,17.91,20.94
333,2018-12-03 15:29:50,00:07:36,290.19,279.28,234.35,152.56,50.91,34.78,31.82,29.44,395.52,276.47,241.91,173.02,68.76,49.82,30.73,27.59,295.75,287.85,173.37,53.09,43.48,35.81,24.24,256.37,257.87,250.86,191.87,48.73,41.34,34.56,17.18,241.43,14.18,9.73,10.96,9.28,337.03,326.46,148.96,32.25,238.29,2.24,1.31,0.4,0.2,-0.31,-0.37,-0.39,0.62,1.53,2.31,0.29,0.04,17.53,8.01,1.54,1.94,1.06,33.26,20.95,18.35,18.47,20.96,17.97,17.91,20.95
334,2018-12-03 15:29:51,00:07:37,284.77,277.51,231.64,154.65,50.33,34.61,31.86,29.45,395.03,275.93,242.34,173.41,68.85,50.28,29.84,28.13,294.88,287.04,172.88,53.03,43.3,36.34,24.89,256.72,258.63,251.39,195.47,48.96,41.24,35.32,18.33,240.35,14.26,9.74,11.16,9.4,337.15,325.41,145.15,29.59,234.11,2.1,1.3,0.42,-0.12,-0.37,-0.44,-0.36,1.76,2.17,2.42,0.31,0.16,19.14,8.01,3.15,0.03,0.1,19.95,20.96,18.36,18.47,20.95,17.99,17.9,20.95
335,2018-12-03 15:29:52,00:07:38,280.85,281.74,232.44,155.42,50.15,34.61,32.06,28.78,402.48,276.94,243.28,173.91,69.26,50.39,31.23,27.91,298.35,289.97,170.56,53.47,44.12,36.05,25.13,259.86,260.95,253.24,187.15,48.59,40.91,34.87,16.51,241.55,14.18,9.74,11.27,9.51,340.87,316.15,144.43,28.61,233.2,2.33,1.47,0.6,0.2,0.17,-0.32,-0.43,2.07,1.48,2.98,0.85,0.32,14.3,9.66,1.54,1.94,1.06,33.26,20.95,18.37,18.46,20.94,17.98,17.89,20.95
336,2018-12-03 15:29:53,00:07:39,280.61,285.76,235.06,154.45,48.73,34.56,32.23,28.46,380.64,278.44,244.77,179.12,68.84,50.19,31.74,27.33,304.91,293.75,172.03,52.79,44.26,35.29,24.69,258.65,263.96,254.42,182.7,47.47,41.19,33.77,16.08,239.47,14.4,9.88,11.22,9.43,335.28,313.83,146.61,26.97,235.38,1.56,1.21,0.26,0.25,-0.39,-0.42,-0.52,1.1,1.59,1.93,-0.14,-0.51,19.14,9.66,3.95,0.03,1.06,37.69,20.96,18.4,18.45,20.95,17.97,17.89,20.95
337,2018-12-03 15:29:54,00:07:40,283.62,282.99,233.26,156.74,48.96,34.75,32.12,28.09,346.55,287.18,246.43,176.49,69.13,49.49,32.65,27.22,304.88,294.68,172.31,52.43,44.3,36.49,24.62,257.87,264.15,254.5,182.55,47.7,41.94,33.85,15.93,235.54,14.86,9.88,11.3,9.5,325.45,320.06,148.77,28.52,236.59,2.14,0.86,0.37,0.17,-0.33,-0.47,-0.39,1.92,1.6,2.0,0.03,-0.44,17.53,8.01,3.15,-1.88,1.06,25.86,20.96,18.42,18.43,21.01,17.98,17.87,20.95
338,2018-12-03 15:29:55,00:07:41,280.03,279.95,232.58,160.58,48.48,34.98,31.98,28.25,366.09,283.05,246.74,178.1,69.25,50.5,32.2,27.38,300.4,291.59,173.61,52.77,44.49,36.46,24.4,255.85,262.7,255.44,189.09,48.44,41.76,34.04,15.94,236.38,14.98,10.27,11.23,9.55,329.22,313.21,145.56,29.66,235.05,2.06,1.53,0.47,0.27,-0.43,-0.32,-0.34,2.36,1.67,2.82,0.73,0.27,14.3,6.36,1.54,0.03,2.01,22.91,20.95,18.41,18.42,20.94,17.95,17.87,20.95
339,2018-12-03 15:29:56,00:07:42,275.24,277.69,237.83,162.18,47.14,35.2,31.93,28.54,365.4,281.41,244.78,174.47,69.21,51.23,32.8,27.45,300.18,292.21,175.01,52.13,44.45,35.33,23.79,255.55,262.36,254.42,195.61,48.66,41.24,33.14,15.21,239.1,15.59,10.39,11.23,9.55,333.02,310.13,149.42,28.3,234.15,2.25,1.31,0.47,-0.21,-0.12,-0.42,-0.47,1.77,1.91,2.94,0.92,0.69,15.91,9.66,2.35,0.03,1.06,28.82,20.95,18.43,18.42,20.93,17.95,17.84,20.95
340,2018-12-03 15:29:57,00:07:43,270.7,275.57,238.58,160.46,46.07,35.35,31.67,28.51,357.0,281.41,244.81,176.57,68.95,51.75,33.47,27.98,305.47,291.73,177.49,52.28,45.04,35.18,23.38,259.29,263.85,253.45,188.47,48.25,41.76,33.7,16.62,239.43,16.01,10.3,11.3,9.7,331.63,323.21,147.9,29.39,234.44,2.01,1.23,0.11,-0.33,-0.44,-0.42,-0.43,1.43,2.11,2.14,-0.07,-0.35,15.91,8.01,2.35,1.94,1.06,28.82,20.96,18.42,18.43,20.98,17.92,17.82,20.95
341,2018-12-03 15:29:58,00:07:44,268.65,273.9,240.77,162.98,46.51,35.46,31.63,28.73,373.5,278.97,245.57,177.33,68.29,51.6,32.72,28.69,302.94,293.68,175.17,52.87,44.97,34.39,23.75,259.96,264.45,253.37,190.88,48.32,42.35,35.05,17.11,239.96,16.12,10.3,11.3,9.62,330.61,336.87,146.5,29.28,240.03,2.12,1.12,0.26,-0.36,-0.37,-0.52,-0.41,1.7,2.37,2.75,0.9,0.51,14.3,6.36,2.35,1.94,2.97,27.34,20.95,18.42,18.44,20.95,17.89,17.79,20.94
342,2018-12-03 15:29:59,00:07:45,268.88,275.5,238.17,163.29,46.11,35.81,31.45,28.74,378.73,277.08,246.02,179.06,67.75,51.57,33.63,28.36,301.62,294.58,172.16,53.95,45.6,35.41,24.4,257.28,263.75,252.74,194.24,48.26,42.51,35.02,17.5,242.03,16.24,10.38,11.27,9.81,337.95,341.87,146.31,29.58,239.31,2.17,1.16,0.26,-0.52,-0.55,-0.29,-0.38,2.76,2.91,1.24,-0.65,-0.8,15.91,9.66,3.95,3.85,0.1,33.26,20.96,18.42,18.45,20.98,17.88,17.77,20.95
343,2018-12-03 15:30:00,00:07:46,273.98,278.03,234.82,166.99,46.45,36.3,31.46,28.93,385.44,275.38,245.62,179.48,68.71,52.06,34.16,27.46,300.45,296.42,174.68,53.88,45.27,36.42,24.71,256.91,265.09,251.7,190.81,48.52,42.62,35.02,18.11,243.66,16.17,10.39,11.39,9.78,336.35,341.91,147.64,29.4,244.74,2.81,0.96,-0.32,-0.48,-0.3,-0.44,-0.13,0.92,0.88,1.13,-1.02,-1.28,15.91,8.01,2.35,0.03,2.97,25.86,20.96,18.43,18.44,20.93,17.87,17.76,20.95
344,2018-12-03 15:30:01,00:07:47,276.06,273.57,231.94,164.92,46.81,36.44,31.56,28.74,391.3,274.89,246.7,180.47,69.21,52.83,34.94,27.49,297.42,294.83,177.58,52.77,44.86,37.2,24.55,255.82,262.18,250.64,191.65,49.26,42.43,35.39,19.55,243.95,16.24,10.42,11.46,9.36,332.95,334.87,147.37,28.9,243.34,2.1,1.15,-0.33,-0.44,-0.06,-0.49,-0.49,1.52,1.21,0.51,-1.63,-1.78,17.53,6.36,3.15,0.03,1.06,43.61,20.97,18.43,18.45,20.96,17.86,17.74,20.96
345,2018-12-03 15:30:02,00:07:48,277.51,273.84,235.72,164.13,47.11,36.78,31.53,29.12,398.79,273.45,247.27,181.55,70.21,53.2,35.84,28.78,298.16,291.7,178.65,52.44,44.9,36.95,25.24,257.24,261.47,250.72,188.18,50.11,42.14,35.85,19.59,243.8,16.43,10.34,11.49,9.85,347.97,341.65,148.58,28.75,241.23,2.56,1.19,-0.38,-0.43,-0.54,-0.39,-0.32,1.05,1.48,1.49,-0.71,-0.96,22.37,8.01,3.15,0.03,0.1,25.86,20.93,18.45,18.44,20.94,17.86,17.74,20.96
346,2018-12-03 15:30:03,00:07:49,285.13,275.76,238.54,162.6,47.14,36.4,31.18,29.3,388.47,274.62,247.07,183.6,69.98,53.41,35.98,29.18,302.05,287.74,180.2,52.54,45.75,38.02,24.93,258.17,262.28,248.23,188.43,50.14,42.17,35.95,19.58,244.86,16.32,10.39,11.65,10.01,353.36,334.58,144.2,28.95,239.28,2.35,1.29,0.26,-0.44,-0.31,-0.34,-0.48,1.73,1.75,2.14,-0.01,-0.26,15.91,9.66,3.15,3.85,0.1,25.86,20.96,18.46,18.45,20.91,17.87,17.74,20.95
347,2018-12-03 15:30:04,00:07:50,292.71,275.8,239.08,162.94,47.59,36.63,31.08,29.3,376.77,284.71,248.13,186.24,70.28,53.12,35.8,29.34,301.43,285.49,179.37,51.66,45.27,38.14,25.01,258.06,262.89,247.68,190.66,50.03,42.06,35.77,19.55,245.3,16.19,10.34,11.57,10.0,352.08,326.24,144.83,29.16,238.21,2.26,1.23,0.41,-0.53,-0.26,-0.47,-0.32,1.12,0.83,2.77,0.69,0.36,17.53,9.66,2.35,0.03,2.01,27.34,20.96,18.48,18.43,20.92,17.89,17.75,20.95
348,2018-12-03 15:30:05,00:07:51,289.23,279.61,238.23,163.92,48.02,36.95,31.25,29.59,383.47,282.96,248.83,183.25,69.9,52.56,35.57,28.57,301.61,290.76,181.65,51.65,45.04,38.35,25.38,257.08,262.5,248.04,193.85,49.84,42.05,34.26,19.2,246.89,16.12,10.57,11.65,10.04,345.27,323.25,145.37,29.47,237.99,2.17,1.21,-0.21,-0.49,-0.52,-0.41,-0.37,1.61,1.03,0.77,-1.43,-1.89,14.3,6.36,2.35,1.94,1.06,30.3,20.96,18.47,18.42,20.96,17.89,17.78,20.95
349,2018-12-03 15:30:06,00:07:52,286.47,279.95,238.02,159.75,48.07,36.74,31.38,29.64,388.55,279.71,248.62,183.45,69.76,52.35,35.99,28.66,307.57,293.84,181.2,51.33,45.08,37.62,26.22,256.49,262.59,249.63,196.38,49.51,41.61,32.69,18.98,248.05,16.04,10.6,11.87,10.23,339.18,323.2,151.38,29.5,238.82,1.95,1.2,-0.33,-0.51,-0.43,-0.61,-0.42,0.56,1.71,1.47,-0.69,-0.83,19.14,8.01,1.54,0.03,1.06,25.86,20.96,18.48,18.42,20.91,17.9,17.8,20.95
350,2018-12-03 15:30:07,00:07:53,285.47,279.14,236.32,160.2,48.55,36.37,31.64,29.57,359.3,277.45,248.73,184.1,69.43,53.31,36.1,29.07,306.54,289.19,180.02,51.25,45.23,37.62,26.86,255.48,263.75,251.09,188.36,49.59,41.54,32.17,18.9,247.9,16.12,10.6,11.83,10.23,343.23,318.77,151.57,29.61,237.27,2.12,1.19,-0.15,-0.58,-0.6,-0.4,-0.38,2.04,0.96,1.46,-0.56,-0.77,22.37,6.36,2.35,0.03,0.1,33.26,20.95,18.48,18.41,20.91,17.92,17.82,20.96
351,2018-12-03 15:30:08,00:07:54,283.11,280.0,237.95,159.68,48.93,36.56,31.87,29.61,368.57,280.57,249.07,188.34,69.18,53.13,35.54,29.08,299.97,287.01,183.42,51.44,45.31,38.52,26.79,257.47,263.68,251.62,185.58,49.96,41.21,30.97,18.15,247.56,16.2,10.49,11.76,10.31,345.89,320.1,150.48,29.47,236.9,2.17,1.43,0.44,-0.55,-0.44,-0.5,-0.3,2.55,2.23,2.53,0.3,-0.14,19.14,6.36,1.54,0.03,2.01,34.73,20.97,18.48,18.39,20.95,17.92,17.84,20.97
352,2018-12-03 15:30:09,00:07:55,281.99,279.28,236.2,161.07,49.66,37.22,32.42,29.6,377.42,286.11,248.23,183.1,69.1,52.3,34.41,29.33,298.48,287.26,183.56,50.21,45.04,38.1,26.14,256.93,263.11,252.32,187.06,49.88,41.39,30.43,17.49,247.3,16.08,10.42,11.8,10.35,348.41,332.71,155.26,30.48,236.67,2.22,1.3,-0.28,-0.47,-0.35,-0.66,-0.38,2.68,1.04,3.29,0.95,0.54,19.14,9.66,2.35,1.94,1.06,40.65,20.96,18.48,18.39,20.94,17.94,17.87,20.96
353,2018-12-03 15:30:10,00:07:56,279.17,278.06,237.15,156.09,49.21,37.44,32.72,29.9,373.57,283.26,247.45,181.61,68.44,52.6,34.41,29.11,298.34,286.45,183.49,49.84,44.22,37.39,26.48,256.63,265.01,253.26,193.36,49.51,40.86,31.03,16.81,247.71,15.77,10.26,11.72,10.19,361.68,327.23,157.72,30.06,235.27,2.26,1.3,-0.15,-0.39,-0.53,-0.39,-0.41,1.99,1.73,2.66,0.54,0.1,14.3,8.01,3.15,-1.88,0.1,33.26,20.97,18.47,18.38,20.91,17.94,17.88,20.96
354,2018-12-03 15:30:11,00:07:57,281.62,283.7,239.98,157.24,49.52,37.38,32.69,30.02,381.81,283.49,246.74,183.33,68.74,52.94,34.0,29.15,300.44,287.01,181.36,49.22,43.34,36.76,26.71,258.02,264.86,254.95,192.87,49.18,39.98,30.32,15.52,248.88,15.97,10.15,11.76,10.08,358.3,319.37,159.21,29.66,234.86,2.22,1.26,-0.21,0.2,-0.44,-0.61,-0.43,1.71,1.72,1.58,-0.34,-0.78,17.53,9.66,3.15,1.94,1.06,22.91,20.96,18.45,18.39,20.96,17.94,17.89,20.96
355,2018-12-03 15:30:12,00:07:58,284.1,282.76,237.98,158.3,50.1,37.56,32.91,29.86,384.85,292.94,245.53,179.2,69.02,52.67,34.15,29.56,295.94,289.15,179.56,48.81,42.59,37.05,26.02,256.3,262.99,252.47,191.99,48.29,39.3,28.55,14.44,246.58,16.03,10.06,11.64,9.96,360.26,312.32,155.44,29.46,237.23,1.82,1.07,0.32,-0.49,-0.3,-0.38,-0.42,1.22,0.86,1.55,-0.47,-0.83,17.53,8.01,2.35,0.03,1.06,42.13,20.96,18.42,18.39,20.96,17.92,17.9,20.96
356,2018-12-03 15:30:13,00:07:59,285.42,284.91,239.93,161.07,50.36,36.84,32.53,29.74,369.43,286.96,244.66,171.07,69.17,52.45,33.09,29.82,295.64,292.09,182.11,49.13,41.99,37.23,26.36,256.44,261.38,250.86,193.81,48.43,40.26,29.22,15.77,244.9,15.98,10.54,11.73,10.16,358.71,309.25,152.08,29.62,241.84,2.18,0.97,-0.41,-0.4,-0.56,-0.62,-0.44,0.59,1.6,-0.28,-2.11,-2.09,22.37,8.01,2.35,0.03,3.93,28.82,20.96,18.42,18.4,20.94,17.92,17.91,20.96
357,2018-12-03 15:30:14,00:08:00,285.17,283.69,244.64,156.4,50.29,36.51,32.5,29.45,362.85,284.52,245.38,177.68,68.95,53.12,33.1,30.27,299.74,291.43,182.42,49.33,41.58,37.87,26.44,257.08,260.42,250.45,197.18,48.44,40.42,29.04,15.89,245.72,16.04,10.57,11.79,10.5,350.69,316.69,147.37,29.76,246.91,2.16,1.34,0.37,-0.31,-0.31,-0.42,-0.28,1.48,1.54,2.7,0.51,0.37,14.3,6.36,1.54,0.03,1.06,30.3,20.97,18.39,18.4,20.97,17.91,17.91,20.96
358,2018-12-03 15:30:15,00:08:01,281.06,281.62,244.57,156.24,50.32,36.51,32.12,29.64,351.83,285.19,245.49,177.98,68.07,52.75,33.74,29.93,300.36,288.89,183.3,50.03,42.29,38.13,27.31,257.05,260.01,250.52,200.0,47.66,40.31,29.64,16.31,245.94,16.27,10.76,11.87,10.53,343.99,315.88,149.34,30.29,243.3,2.26,1.17,0.3,-0.5,-0.42,-0.32,-0.3,0.81,0.78,0.75,-1.3,-1.53,19.14,8.01,2.35,1.94,1.06,36.21,20.97,18.37,18.42,20.94,17.92,17.92,20.96
359,2018-12-03 15:30:16,00:08:02,279.69,281.99,246.64,158.04,50.29,36.22,32.09,30.13,351.25,293.1,245.35,181.35,68.33,52.94,33.1,29.19,294.62,288.38,184.79,50.99,42.71,38.18,27.42,254.39,260.12,251.77,205.38,48.18,40.57,30.74,17.65,245.75,16.38,10.91,11.91,10.46,342.28,319.47,146.27,30.1,240.55,1.99,0.84,0.24,-0.39,-0.35,0.05,-0.42,2.25,1.7,3.04,0.8,0.47,14.3,6.36,3.95,1.94,2.01,36.21,20.96,18.37,18.45,20.99,17.9,17.94,20.97
360,2018-12-03 15:30:17,00:08:03,277.06,281.32,248.18,159.86,49.92,36.51,32.35,30.2,375.71,291.17,244.85,180.2,68.69,52.78,33.25,28.5,290.63,290.95,186.81,50.29,43.18,38.13,27.65,254.13,261.16,251.61,194.05,48.84,40.98,31.67,17.76,246.14,16.92,10.92,11.95,10.54,347.39,325.73,145.33,30.6,251.38,1.99,1.18,0.18,-0.35,-0.49,-0.45,-0.46,0.64,2.07,1.49,-0.64,-0.95,15.91,6.36,1.54,1.94,1.06,30.3,20.96,18.36,18.46,20.96,17.91,17.94,20.95
361,2018-12-03 15:30:18,00:08:04,277.27,278.79,247.19,157.8,49.32,36.92,32.6,30.08,371.46,287.99,245.52,175.42,70.05,53.0,34.25,28.27,294.1,298.58,184.55,49.99,43.88,38.57,27.64,255.28,265.34,253.48,199.61,49.21,41.19,32.68,17.9,247.71,16.77,10.76,11.88,10.5,351.35,317.75,149.38,30.9,253.44,2.4,1.36,0.52,-0.28,-0.19,-0.41,-0.38,0.9,2.33,3.79,1.66,1.18,15.91,8.01,3.15,0.03,1.06,31.78,20.97,18.3,18.48,20.98,17.87,17.95,20.97
362,2018-12-03 15:30:19,00:08:05,276.39,279.66,247.36,158.23,49.22,37.15,32.88,29.87,395.75,285.08,245.84,178.41,70.13,52.61,34.94,27.64,293.96,297.04,180.82,50.18,44.23,38.66,27.84,255.22,268.03,254.2,198.56,49.0,40.53,32.02,17.76,249.67,16.88,10.92,11.8,10.62,344.14,310.53,148.66,31.05,253.71,2.18,1.18,-0.15,-0.49,-0.49,-0.37,-0.35,0.98,1.43,2.28,0.24,0.0,20.76,9.66,2.35,1.94,0.1,30.3,20.96,18.3,18.49,20.91,17.84,17.94,20.96
363,2018-12-03 15:30:20,00:08:06,281.58,285.91,248.55,163.2,48.99,36.77,33.21,29.86,392.67,284.45,245.75,181.27,69.61,53.26,35.68,27.07,294.21,294.53,174.02,50.55,44.45,38.21,28.25,254.5,267.69,253.49,191.11,48.88,41.05,31.75,17.64,250.15,16.73,10.92,11.91,10.69,348.44,307.45,150.33,31.05,257.82,2.0,1.07,-0.32,-0.54,-0.53,-0.34,-0.47,2.64,2.84,2.54,0.46,0.03,22.37,8.01,2.35,0.03,0.1,28.82,20.96,18.3,18.49,20.96,17.82,17.94,20.95
364,2018-12-03 15:30:21,00:08:07,285.99,288.69,247.66,165.34,48.89,36.37,33.33,30.05,383.08,283.9,245.61,176.31,69.51,53.23,36.74,27.3,296.02,295.9,172.58,50.92,44.19,37.2,28.48,255.37,264.98,252.63,197.53,49.51,41.39,32.62,17.08,251.14,16.82,10.7,11.85,10.74,351.18,323.07,151.1,30.72,259.82,1.92,1.17,-0.46,-0.44,-0.4,-0.54,-0.35,1.19,1.76,1.77,-0.36,-0.89,22.37,4.72,2.35,3.85,0.1,24.38,20.96,18.29,18.5,20.95,17.78,17.93,20.96
