Time,Timestamp,Elapsed Time,Heat Release Rate,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
312,2018-12-04 19:34:16,00:07:15,268.52,292.32,250.76,221.31,187.57,70.58,54.01,46.98,31.35,317.86,270.55,235.6,209.41,83.93,59.51,36.94,27.73,260.59,264.93,205.95,55.99,42.09,32.2,22.56,236.21,245.07,233.52,220.61,62.28,41.55,36.64,17.55,232.48,16.91,9.57,10.99,9.96,338.77,441.01,193.15,38.64,246.87,2.0,1.01,0.13,-0.62,-0.47,-0.45,-0.35,2.54,0.68,3.47,1.06,1.0,29.35,7.41,2.69,1.0,1.8,35.61,20.94,19.05,18.27,20.93,17.85,20.96,18.23,20.95
313,2018-12-04 19:34:17,00:07:16,258.25,283.96,249.11,221.68,189.32,70.65,54.23,46.35,31.42,324.99,268.91,235.22,210.54,83.23,58.11,36.37,27.35,258.86,265.71,206.05,54.55,42.19,31.82,21.72,236.28,243.37,231.1,219.85,65.03,41.06,36.82,18.38,231.07,16.91,9.45,11.06,10.22,340.05,440.29,187.65,38.75,245.32,2.36,0.92,-0.08,-0.16,-0.47,-0.61,-0.26,1.28,2.74,2.36,0.03,-0.2,27.73,9.06,1.88,1.0,0.84,29.7,20.96,19.07,18.27,20.94,17.88,20.96,18.24,20.95
314,2018-12-04 19:34:18,00:07:17,267.05,286.44,247.19,222.02,191.53,71.71,53.45,46.79,31.42,333.76,273.19,234.73,209.13,83.71,56.71,35.88,27.2,259.38,266.46,207.96,54.03,41.63,31.37,21.12,235.52,243.63,229.73,220.61,63.53,41.44,36.56,18.53,231.26,17.13,9.4,10.86,10.06,338.36,432.23,187.26,38.96,244.11,2.7,1.56,-0.3,-0.43,-0.15,-0.44,-0.44,1.0,2.06,2.35,0.13,-0.06,22.89,5.76,1.08,1.0,-0.11,29.7,20.95,19.06,18.27,20.93,17.85,20.96,18.26,20.95
315,2018-12-04 19:34:19,00:07:18,282.77,280.92,243.43,220.66,193.29,71.38,52.71,46.5,31.49,334.93,269.06,233.82,209.17,84.52,56.74,35.02,27.35,260.77,264.7,208.07,55.14,41.08,31.4,20.47,236.36,242.2,229.92,220.23,62.57,41.25,35.66,19.44,231.07,17.36,9.48,11.13,10.25,337.78,428.78,185.08,38.59,243.17,2.26,1.38,-0.6,-0.58,-0.4,-0.46,-0.36,0.18,2.93,1.86,-0.49,-0.6,14.82,5.76,2.69,2.91,1.8,20.83,20.95,19.08,18.29,20.96,17.86,20.96,18.25,20.95
316,2018-12-04 19:34:20,00:07:19,257.57,285.03,267.13,220.92,191.6,70.09,52.63,46.97,31.75,327.58,271.14,234.95,209.93,85.94,57.14,33.71,28.7,263.37,265.22,206.2,54.39,41.26,32.19,21.38,234.5,240.43,229.73,219.42,62.68,41.36,35.58,20.46,231.07,17.2,9.52,11.4,10.4,340.0,424.24,183.52,39.11,242.76,2.02,1.56,0.33,-0.6,-0.5,-0.58,-0.39,2.12,2.95,2.52,0.1,0.02,14.82,5.76,1.88,1.0,0.84,22.3,20.97,19.09,18.31,20.93,17.83,20.97,18.26,20.95
317,2018-12-04 19:34:21,00:07:20,282.91,289.11,266.03,220.55,190.51,70.98,53.2,46.43,31.53,315.0,273.31,233.41,211.12,87.97,56.9,33.83,29.31,265.85,263.78,207.55,59.3,41.42,33.29,22.45,234.28,239.84,229.13,217.35,62.25,41.59,36.04,19.75,229.82,17.08,9.66,11.47,10.59,340.14,421.54,183.09,41.2,243.09,2.4,1.54,0.45,-0.62,-0.74,-0.82,-0.42,2.05,2.46,2.3,0.07,-0.0,13.2,7.41,1.08,1.0,0.84,22.3,20.95,19.09,18.32,20.95,17.84,20.96,18.29,20.95
318,2018-12-04 19:34:22,00:07:21,269.27,290.61,258.47,218.37,185.11,71.41,54.04,46.42,31.94,308.68,273.0,232.49,212.9,89.21,58.98,34.9,29.6,267.62,262.65,204.94,59.07,41.78,33.99,23.08,236.09,238.47,229.05,215.59,63.01,41.99,35.17,19.63,230.2,16.75,9.56,11.48,10.72,341.36,438.17,182.84,42.25,243.1,1.79,1.52,0.49,-0.66,-0.5,-0.3,-0.5,1.95,2.48,2.65,0.28,-0.17,21.28,7.41,1.88,1.0,-0.11,32.65,20.95,19.11,18.34,20.94,17.82,20.95,18.32,20.95
319,2018-12-04 19:34:23,00:07:22,277.79,295.85,254.54,217.39,182.63,71.19,53.56,46.64,31.82,307.95,272.18,230.9,212.17,89.17,58.58,36.03,29.15,265.87,261.49,203.0,60.58,42.34,34.44,23.65,236.01,237.71,230.94,212.66,62.16,42.1,34.64,19.06,230.73,16.67,9.52,11.51,10.71,339.53,435.32,186.73,41.87,243.96,2.36,1.31,-0.58,-0.52,-0.18,-0.33,-0.12,1.98,2.14,3.5,1.22,0.92,19.66,5.76,2.69,1.0,1.8,40.05,20.95,19.12,18.35,20.9,17.8,20.96,18.35,20.96
320,2018-12-04 19:34:24,00:07:23,286.39,302.15,255.41,220.43,183.25,70.72,53.82,46.53,31.79,305.64,266.94,229.28,212.07,89.36,57.66,37.23,29.16,262.67,260.75,204.23,62.86,42.42,34.78,24.26,238.02,239.87,234.27,212.89,63.09,42.52,34.95,18.8,231.6,16.52,9.75,11.51,10.9,338.73,439.92,189.71,41.54,244.79,2.21,1.37,-0.37,-0.65,-0.44,-0.52,-0.6,2.83,2.49,1.92,-0.38,-0.79,16.43,5.76,2.69,-0.91,1.8,28.22,20.96,19.12,18.37,20.95,17.78,20.96,18.4,20.95
321,2018-12-04 19:34:25,00:07:24,277.42,297.54,255.47,222.51,182.59,70.45,54.36,46.49,31.41,308.01,265.73,229.35,213.84,88.69,56.55,37.97,29.07,262.88,261.45,203.87,62.34,42.41,34.58,24.06,237.4,240.12,234.41,213.6,63.33,42.84,34.68,18.14,231.83,16.44,9.71,11.63,10.82,339.86,454.93,190.81,41.05,244.64,2.44,1.25,0.07,-0.7,-0.29,-0.63,-0.58,2.01,2.28,0.44,-1.92,-2.13,16.43,5.76,3.49,-0.91,1.8,35.61,20.96,19.14,18.39,20.94,17.77,20.96,18.44,20.97
322,2018-12-04 19:34:26,00:07:25,282.33,305.98,251.55,220.25,181.72,69.07,54.16,45.94,31.23,307.52,262.47,229.55,214.77,88.41,54.21,36.56,29.69,262.23,260.57,204.19,62.06,42.76,34.64,23.85,236.29,241.79,234.05,213.62,63.68,43.0,34.62,18.42,232.61,16.32,9.82,11.62,10.86,349.65,459.77,191.23,39.97,244.11,2.43,1.24,-0.4,-0.62,-0.41,-0.55,-0.5,1.23,1.36,1.39,-0.81,-1.14,21.28,5.76,3.49,2.91,1.8,37.09,20.95,19.15,18.4,20.94,17.77,20.94,18.47,20.95
323,2018-12-04 19:34:27,00:07:26,277.43,300.31,248.36,219.26,185.81,71.28,54.3,45.5,31.46,310.27,261.76,229.1,215.46,89.15,53.5,35.63,29.46,260.74,260.38,203.66,61.95,42.64,34.11,23.85,237.12,243.19,233.82,212.9,65.19,43.23,34.8,18.12,233.45,15.99,9.9,11.7,10.82,348.24,456.8,189.59,39.78,243.21,1.87,1.27,-0.48,-0.48,-0.34,-0.59,-0.3,2.37,2.35,2.87,0.59,0.5,19.66,5.76,1.88,-0.91,0.84,28.22,20.96,19.14,18.4,20.95,17.77,20.96,18.49,20.95
324,2018-12-04 19:34:28,00:07:27,279.16,309.35,251.02,222.85,189.24,72.73,53.96,45.64,32.87,307.36,264.36,230.41,213.54,89.65,54.23,36.66,29.38,259.79,259.55,204.03,60.91,42.82,33.8,23.46,241.1,244.19,235.89,209.54,65.47,43.37,35.8,17.69,234.29,15.92,9.94,11.75,10.83,347.01,444.27,187.46,40.16,242.57,1.86,1.42,0.29,-0.59,-0.54,-0.26,-0.5,2.09,3.37,3.12,0.72,0.48,14.82,4.12,3.49,2.91,0.84,25.26,20.96,19.14,18.42,20.94,17.79,20.96,18.49,20.95
325,2018-12-04 19:34:30,00:07:28,274.42,309.79,253.83,223.43,191.61,70.65,54.15,45.79,33.86,302.18,264.96,230.68,213.21,89.91,55.79,38.09,28.59,262.97,259.74,205.6,60.62,43.94,33.17,23.54,241.29,244.2,236.12,211.37,65.8,43.52,36.6,17.05,233.67,16.06,9.51,11.43,10.47,346.7,454.03,187.06,39.97,240.57,2.27,1.49,0.07,-0.46,-0.37,-0.64,-0.45,1.95,3.89,2.9,0.61,0.13,11.59,4.12,1.88,1.0,0.84,32.65,20.95,19.14,18.4,20.97,17.81,20.94,18.46,20.94
326,2018-12-04 19:34:31,00:07:29,258.48,302.55,252.37,222.02,191.72,70.28,54.3,46.53,34.12,308.8,265.26,229.81,212.22,89.88,57.96,39.1,28.4,263.12,262.69,208.07,59.41,43.01,32.53,23.09,240.8,243.67,235.44,213.42,65.07,42.89,35.62,16.71,232.84,15.87,9.59,11.51,10.55,349.0,460.34,188.17,40.41,240.34,2.14,1.03,-0.38,-0.38,-0.55,-0.42,-0.47,2.45,2.59,3.96,1.7,1.47,19.66,5.76,1.88,2.91,0.84,31.18,20.94,19.15,18.41,20.96,17.84,20.96,18.44,20.95
327,2018-12-04 19:34:32,00:07:30,264.43,299.6,250.48,220.84,191.67,72.21,54.99,46.89,34.89,312.9,263.05,229.01,210.23,89.72,58.06,39.76,28.77,263.59,264.36,208.29,58.33,43.93,33.35,23.3,239.66,241.89,234.6,212.12,62.56,42.65,35.13,16.92,232.24,15.91,9.63,11.51,10.6,348.53,484.28,184.17,39.82,238.99,2.07,1.75,0.42,-0.51,-0.25,-0.57,-0.46,2.09,3.33,2.93,0.58,0.23,34.19,9.06,2.69,1.0,0.84,43.01,20.95,19.16,18.42,20.92,17.85,20.97,18.4,20.95
328,2018-12-04 19:34:33,00:07:31,256.62,302.55,245.95,221.27,191.53,71.31,55.11,46.35,34.68,317.96,260.11,227.54,209.44,90.1,56.93,38.5,29.16,265.77,266.61,211.58,57.49,43.57,33.47,23.35,239.26,243.03,236.35,212.28,65.36,42.48,34.31,16.06,231.98,16.1,9.56,11.43,10.56,351.77,473.88,185.66,39.78,238.72,2.38,1.61,0.46,-0.5,-0.56,-0.36,-0.46,1.55,2.43,2.62,0.43,0.16,19.66,5.76,1.08,2.91,1.8,22.3,20.95,19.16,18.41,20.9,17.89,20.96,18.36,20.95
329,2018-12-04 19:34:34,00:07:32,275.89,299.65,245.31,222.48,191.19,70.83,54.48,46.31,34.49,316.02,262.69,225.99,208.3,89.99,57.11,37.42,29.5,266.81,265.19,210.7,56.76,43.83,33.54,23.58,241.07,244.24,235.25,214.03,63.97,42.33,34.35,15.26,232.2,16.33,9.59,11.51,10.6,349.44,469.21,188.37,40.75,238.61,2.21,1.28,0.38,-0.53,-0.51,-0.47,-0.55,1.47,2.23,1.45,-0.75,-0.82,18.05,4.12,2.69,-0.91,0.84,28.22,20.95,19.14,18.42,20.95,17.9,20.96,18.31,20.95
330,2018-12-04 19:34:35,00:07:33,284.23,299.31,248.2,225.92,190.46,69.06,53.74,45.34,34.0,305.78,262.08,228.6,209.09,90.72,56.81,36.96,29.19,265.84,264.25,209.67,58.0,43.45,33.13,23.69,242.12,243.4,234.64,214.14,63.82,43.25,33.97,14.38,232.01,16.21,9.52,11.55,10.67,347.62,471.08,189.44,40.75,238.38,1.82,1.35,-0.43,-0.49,-0.34,-0.59,-0.28,2.85,4.12,2.4,0.1,0.06,26.12,9.06,2.69,-4.73,1.8,32.65,20.95,19.14,18.41,20.99,17.91,20.97,18.28,20.95
331,2018-12-04 19:34:36,00:07:34,280.17,295.96,251.02,228.13,191.46,67.78,53.3,44.75,33.48,302.55,264.66,230.0,208.64,89.8,55.56,36.33,28.97,261.81,262.65,210.13,58.01,43.16,33.62,23.35,240.28,243.78,234.95,215.97,63.82,43.37,34.39,16.55,231.1,15.9,9.51,11.58,10.63,348.23,465.62,190.69,40.11,239.21,2.16,1.53,-0.46,-0.54,-0.55,-0.43,-0.26,1.83,1.66,1.31,-0.94,-1.1,13.2,4.12,2.69,-0.91,1.8,38.57,20.94,19.13,18.4,20.95,17.91,20.96,18.23,20.95
332,2018-12-04 19:34:37,00:07:35,276.7,296.87,251.49,227.77,194.38,67.84,52.99,44.7,33.5,308.01,264.39,230.29,209.42,89.83,54.04,35.46,28.76,256.68,261.11,212.97,56.96,43.07,34.24,22.62,237.24,245.23,237.05,218.5,63.47,43.09,34.82,17.91,230.12,15.79,9.55,11.51,10.51,347.72,461.6,190.92,39.7,240.64,2.27,1.08,0.17,-0.46,-0.56,-0.43,-0.5,0.9,2.16,2.08,-0.26,-0.45,29.35,9.06,1.88,4.83,1.8,26.74,20.95,19.11,18.41,20.96,17.93,20.96,18.2,20.94
333,2018-12-04 19:34:38,00:07:36,300.63,291.98,248.65,227.59,197.86,69.5,53.08,45.64,32.99,310.04,263.61,229.66,210.23,89.65,53.38,34.61,29.42,256.09,259.96,209.29,56.09,43.01,34.44,22.59,236.58,244.91,238.61,219.12,64.37,42.96,34.57,18.03,229.9,15.87,9.67,11.59,10.75,347.07,442.94,193.83,40.12,239.78,2.13,1.61,0.27,-0.48,-0.42,-0.42,-0.35,-0.56,1.25,3.59,1.4,0.99,26.12,5.76,2.69,-4.73,1.8,44.48,20.95,19.1,18.39,20.95,17.93,20.95,18.18,20.95
334,2018-12-04 19:34:39,00:07:37,314.1,289.58,250.83,229.03,202.1,68.7,52.78,46.68,32.5,318.84,261.08,229.01,210.69,89.25,53.97,34.87,30.17,254.59,258.13,208.3,56.2,43.12,34.03,22.74,236.58,246.64,239.96,217.94,65.43,42.81,34.42,17.08,229.2,15.9,9.62,11.61,10.7,346.26,426.79,195.8,40.0,239.54,1.9,1.7,0.41,-0.53,-0.27,-0.38,-0.38,0.59,0.31,3.69,1.47,1.05,27.73,4.12,3.49,4.83,0.84,41.53,20.96,19.07,18.39,20.93,17.93,20.96,18.15,20.95
335,2018-12-04 19:34:40,00:07:38,323.96,283.18,250.64,229.45,201.98,68.55,52.15,46.79,32.5,324.66,257.6,230.22,211.76,88.62,54.82,35.13,29.15,256.13,260.93,207.34,57.64,43.08,33.88,22.66,237.1,247.24,241.43,217.33,65.69,42.58,34.23,17.19,230.23,15.87,9.55,11.7,10.7,347.03,428.3,196.38,39.74,238.53,2.37,1.39,0.31,-0.62,-0.41,-0.6,-0.45,3.36,1.66,2.22,-0.11,-0.41,16.43,7.41,3.49,2.91,0.84,25.26,20.94,19.04,18.39,20.96,17.95,20.97,18.13,20.94
336,2018-12-04 19:34:41,00:07:39,313.05,295.47,251.87,227.77,201.44,70.86,53.03,46.15,31.86,326.3,259.76,230.75,213.54,89.21,55.07,33.74,29.33,258.7,259.24,207.38,57.41,43.45,33.53,22.89,238.34,246.63,238.87,217.29,66.12,42.58,34.71,16.12,230.24,16.02,9.63,11.7,10.75,345.8,446.21,197.23,40.38,238.42,2.25,1.44,0.29,-0.58,-0.36,-0.56,-0.56,1.41,3.93,1.45,-0.73,-0.98,24.5,4.12,1.88,1.0,1.8,32.65,20.95,19.03,18.4,20.96,17.96,20.95,18.12,20.94
337,2018-12-04 19:34:42,00:07:40,305.27,301.4,252.81,227.24,201.71,70.97,54.33,45.59,32.08,325.46,265.55,231.24,213.84,89.1,56.0,35.12,28.92,258.51,256.06,207.03,57.59,44.34,32.45,23.57,239.81,245.54,238.37,215.54,66.82,42.28,34.56,15.21,229.74,16.21,9.59,11.66,10.67,343.5,433.56,197.37,41.08,238.64,2.26,1.58,0.29,-0.52,-0.42,-0.63,-0.56,2.4,1.35,2.02,-0.31,-0.64,21.28,7.41,1.88,-2.82,2.76,43.01,20.94,19.0,18.38,20.92,17.96,20.96,18.11,20.95
338,2018-12-04 19:34:43,00:07:41,293.31,294.18,252.24,232.12,201.97,69.38,54.73,45.03,31.96,320.84,269.38,230.4,214.67,87.91,55.88,34.59,29.44,256.3,256.17,209.96,58.44,44.74,31.88,24.32,238.56,244.86,237.54,213.37,67.92,42.31,34.26,14.67,228.23,16.41,9.75,11.63,10.6,340.84,440.17,198.14,41.16,239.7,2.07,1.56,0.23,-0.57,-0.53,-0.53,-0.4,2.44,3.51,1.89,-0.28,-0.19,21.28,5.76,2.69,1.0,0.84,32.65,20.94,18.99,18.36,20.96,17.98,20.96,18.12,20.95
339,2018-12-04 19:34:44,00:07:42,292.54,300.93,251.17,232.77,202.14,68.18,55.25,45.41,31.86,315.87,269.58,229.88,216.02,87.92,53.31,33.41,29.9,256.09,256.93,212.07,59.0,44.97,32.68,24.18,239.33,243.4,236.19,214.52,67.67,42.21,33.71,16.4,228.69,16.44,9.78,11.59,10.79,342.99,435.72,200.47,41.28,239.67,2.03,1.45,-0.23,-0.54,-0.36,-0.49,-0.52,1.11,1.73,1.86,-0.39,-0.31,13.2,5.76,1.88,-2.82,-0.11,23.78,20.95,18.97,18.36,20.93,18.0,20.97,18.11,20.94
340,2018-12-04 19:34:45,00:07:43,291.53,294.97,249.75,230.82,202.91,70.36,55.85,45.46,31.61,311.7,270.96,229.89,217.01,87.49,54.35,32.4,30.18,254.34,258.4,213.45,58.49,45.25,33.17,24.34,238.36,241.91,235.37,214.91,64.71,42.11,33.83,17.51,227.96,16.48,9.63,11.66,10.86,342.59,436.22,202.45,41.05,241.21,2.25,1.56,0.23,-0.46,-0.42,-0.39,-0.38,2.62,1.92,1.63,-0.7,-1.07,18.05,5.76,2.69,-2.82,-0.11,25.26,20.95,18.97,18.36,20.93,18.0,20.96,18.11,20.94
341,2018-12-04 19:34:46,00:07:44,296.58,291.72,251.62,227.93,202.29,68.59,56.43,45.49,31.03,308.35,273.52,230.79,217.19,87.7,55.37,31.6,30.54,257.47,261.12,213.89,57.64,45.09,33.65,23.76,239.18,243.85,235.1,214.45,64.44,41.84,33.29,16.81,228.79,16.74,9.74,11.65,10.74,345.13,439.91,203.62,41.15,242.9,2.17,1.52,-0.38,-0.5,-0.45,-0.53,-0.46,1.61,3.09,2.38,0.0,-0.01,13.2,5.76,2.69,-0.91,-0.11,32.65,20.96,18.98,18.34,20.98,18.0,20.95,18.12,20.95
342,2018-12-04 19:34:47,00:07:45,305.41,290.64,251.53,225.99,200.94,69.6,56.38,45.07,31.17,310.76,270.01,230.89,217.18,87.8,54.96,31.56,31.17,258.85,260.81,215.48,59.1,44.74,33.11,22.84,238.41,242.07,234.86,213.6,62.81,42.28,32.34,16.38,229.03,16.67,9.71,11.86,10.75,342.85,441.9,203.14,41.24,243.73,2.09,1.04,-0.46,-0.22,-0.54,-0.53,-0.43,0.91,2.25,1.87,-0.5,-0.53,21.28,7.41,1.88,-0.91,2.76,26.74,20.95,18.98,18.33,20.94,18.0,20.95,18.12,20.94
343,2018-12-04 19:34:48,00:07:46,288.62,280.51,251.54,224.48,198.58,71.11,56.02,44.89,31.29,317.51,269.46,231.92,217.23,87.52,54.37,30.62,29.82,261.17,262.04,215.18,58.55,43.6,33.91,23.0,241.28,242.04,234.34,212.88,63.88,42.58,32.95,15.32,228.07,16.44,9.44,11.54,10.47,340.55,431.54,201.65,40.67,243.62,2.5,1.75,-0.38,-0.44,-0.31,-0.4,-0.32,2.34,2.91,2.91,0.59,0.41,19.66,7.41,1.88,2.91,0.84,34.13,20.94,18.99,18.32,20.93,17.99,20.96,18.15,20.95
344,2018-12-04 19:34:49,00:07:47,280.78,289.39,248.16,221.14,195.42,72.98,57.13,45.41,31.41,316.27,269.57,233.09,217.26,88.29,54.71,30.21,30.84,261.13,261.11,212.97,58.26,43.74,33.87,23.11,241.47,242.34,232.64,212.12,65.32,42.47,33.51,14.87,227.89,16.6,9.52,11.66,10.48,343.21,441.93,201.23,40.64,244.37,2.22,1.57,0.64,-0.55,-0.4,-0.59,-0.33,1.23,1.79,1.64,-0.59,-0.66,14.82,4.12,1.88,-0.91,1.8,26.74,20.94,19.02,18.31,20.95,17.97,20.96,18.16,20.95
345,2018-12-04 19:34:50,00:07:48,272.49,297.72,248.11,222.31,190.37,70.23,57.64,46.55,32.45,307.39,270.46,235.47,216.08,89.42,54.85,30.01,30.8,261.09,260.73,213.23,57.48,44.0,32.63,22.88,242.03,243.01,231.34,214.7,66.34,42.13,33.73,13.98,227.62,16.59,9.47,11.62,10.47,342.88,435.64,201.0,42.72,244.59,2.26,1.66,0.49,-0.5,-0.45,-0.51,-0.42,0.82,2.97,3.7,1.41,1.27,30.96,5.76,1.88,2.91,2.76,23.78,20.95,19.03,18.3,20.94,17.98,20.96,18.2,20.95
346,2018-12-04 19:34:51,00:07:49,275.33,293.26,251.69,223.57,193.51,69.46,57.05,47.08,32.19,309.59,269.27,237.32,215.71,89.61,54.82,30.77,30.28,257.84,260.77,212.82,57.34,44.9,33.38,23.19,240.83,241.66,228.78,213.76,65.65,41.98,33.18,13.42,228.53,16.48,9.59,11.51,10.52,345.33,431.22,202.68,43.88,246.71,2.34,1.55,0.66,-0.57,-0.46,-0.63,-0.42,1.0,2.41,3.82,1.38,1.11,21.28,5.76,2.69,-0.91,1.8,32.65,20.95,19.04,18.29,20.94,17.98,20.95,18.24,20.95
347,2018-12-04 19:34:52,00:07:50,272.9,281.77,254.68,227.96,197.17,67.99,57.38,47.82,32.27,312.02,270.8,237.51,215.44,89.54,55.15,31.94,30.28,256.49,260.77,213.12,57.59,44.08,33.23,22.77,241.74,241.66,228.63,213.19,65.68,42.28,32.39,13.15,228.49,16.59,9.7,11.73,10.74,344.81,437.98,205.23,43.5,247.38,2.37,1.31,0.41,-0.54,-0.25,-0.45,-0.48,2.06,1.67,2.33,0.08,-0.08,19.66,5.76,2.69,1.0,1.8,37.09,20.96,19.03,18.29,20.92,17.98,20.96,18.27,20.94
348,2018-12-04 19:34:53,00:07:51,262.22,291.74,255.92,229.81,198.39,67.88,56.64,48.92,32.26,306.72,273.4,235.84,214.6,87.55,55.55,32.04,30.5,259.74,260.25,214.91,59.21,43.78,33.04,22.28,245.08,241.73,229.79,212.72,64.17,42.09,32.04,14.63,229.2,16.73,9.84,11.8,10.92,342.8,441.88,203.35,43.79,247.1,2.34,1.04,0.4,-0.42,-0.54,-0.59,-0.51,1.63,3.27,1.62,-0.61,-0.65,19.66,7.41,2.69,1.0,2.76,25.26,20.95,19.04,18.29,20.92,17.98,20.96,18.29,20.95
349,2018-12-04 19:34:54,00:07:52,266.75,300.11,259.81,229.06,198.62,73.9,55.91,48.89,32.53,301.25,274.14,234.68,213.84,86.6,53.19,31.52,30.61,257.39,259.69,212.82,58.77,43.82,33.61,22.47,244.86,241.4,230.74,213.95,64.8,42.1,31.52,16.54,229.85,16.86,9.97,11.93,11.16,342.62,438.19,203.36,44.99,246.32,1.78,1.12,-0.26,-0.46,-0.41,-0.4,-0.4,1.28,2.96,2.35,0.09,-0.24,22.89,5.76,1.88,1.0,0.84,25.26,20.94,19.03,18.31,20.94,17.98,20.97,18.33,20.97
350,2018-12-04 19:34:55,00:07:53,266.44,303.2,265.85,227.54,198.77,71.66,55.68,48.92,32.26,298.34,270.38,234.45,213.42,85.34,52.74,32.68,30.35,253.27,258.98,209.85,58.47,43.33,33.83,21.71,242.6,240.79,231.19,214.89,64.39,42.39,31.59,17.75,228.98,16.78,9.86,11.96,10.97,343.02,432.84,203.67,45.47,246.4,2.78,1.33,-0.28,-0.33,-0.52,-0.36,-0.44,1.53,1.67,1.65,-0.5,-0.38,18.05,9.06,1.08,1.0,0.84,41.53,20.95,19.03,18.31,20.96,17.97,20.95,18.35,20.94
351,2018-12-04 19:34:56,00:07:54,273.53,291.54,264.42,231.3,198.44,68.92,55.74,48.16,31.94,298.17,266.79,234.54,214.84,85.43,53.79,33.49,30.74,252.61,260.08,211.73,59.41,43.2,32.98,21.23,241.97,240.51,231.29,215.1,64.19,42.44,32.25,17.16,230.3,16.62,9.66,11.73,10.81,341.01,430.85,202.25,44.13,245.08,2.27,1.25,0.54,-0.38,-0.52,-0.38,-0.39,1.77,1.29,2.37,0.0,-0.37,22.89,9.06,2.69,1.0,1.8,32.65,20.95,19.03,18.31,20.95,17.99,20.96,18.39,20.96
352,2018-12-04 19:34:57,00:07:55,278.42,281.18,259.97,229.9,193.67,66.2,56.98,47.6,31.67,316.46,271.47,235.21,215.03,84.77,54.78,33.26,30.92,253.92,259.58,212.86,59.44,43.15,32.75,20.66,242.12,241.48,230.33,215.93,64.66,41.95,32.39,15.79,229.1,16.78,9.36,11.7,10.51,343.32,446.27,200.54,43.32,243.54,2.04,1.16,-0.23,-0.59,-0.37,-0.6,-0.51,3.18,3.18,1.51,-0.86,-0.99,39.04,9.06,1.08,2.91,2.76,26.74,20.94,19.05,18.3,20.93,17.98,20.96,18.44,20.96
