Time,Timestamp,Elapsed Time,Heat Release Rate,Doorway Temperature 0.75 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.6 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
127,2018-12-04 16:11:09,00:04:09,532.93,57.17,15.76,534.91,391.4,360.24,111.42,105.61,75.36,50.98,527.03,431.81,350.11,302.25,93.83,76.59,71.88,43.82,404.39,396.96,377.88,328.29,103.65,59.65,43.39,363.38,357.86,357.65,293.93,84.88,56.88,39.49,22.82,309.13,279.03,26.96,12.61,11.66,747.79,664.52,314.66,30.94,2.98,1.96,-0.5,-0.47,-0.51,-0.59,-0.56,3.24,2.39,1.31,-1.65,-2.13,67.17,60.8,2.75,1.91,1.36,13.06,16.35,20.92,15.96,20.97,15.0,20.93,15.41,20.94
128,2018-12-04 16:11:10,00:04:10,499.56,55.65,15.9,544.63,392.21,362.99,108.84,106.89,76.51,51.37,528.22,430.06,350.38,302.49,93.22,78.66,75.71,44.21,401.48,402.36,380.69,327.87,103.23,61.84,43.33,367.54,363.15,359.3,297.08,85.81,56.89,40.07,22.72,308.94,281.87,27.71,12.72,11.7,745.73,656.66,309.66,30.97,2.69,2.15,0.73,-0.49,-0.52,-0.53,-0.54,4.53,2.29,2.79,0.22,-0.46,59.09,71.16,1.15,1.91,3.27,14.71,16.35,20.92,15.96,20.93,14.99,20.94,15.35,20.93
129,2018-12-04 16:11:11,00:04:11,495.66,54.69,15.98,560.63,394.37,362.51,111.17,106.03,75.81,51.17,518.07,424.84,353.73,298.84,94.54,78.36,78.09,43.38,407.72,406.8,379.67,326.14,102.0,64.44,43.73,365.21,364.82,357.84,301.53,86.28,56.7,40.51,23.17,309.63,282.27,27.33,12.64,11.88,747.23,650.22,312.3,31.71,3.31,2.18,-0.72,0.41,-0.63,-0.59,-0.55,3.97,2.39,1.68,-1.09,-1.84,44.56,68.2,1.95,1.91,2.32,9.77,16.34,20.93,15.96,20.97,14.96,20.93,15.32,20.93
130,2018-12-04 16:11:12,00:04:12,507.29,53.67,16.06,556.96,408.1,365.81,113.02,103.47,74.88,51.57,496.97,421.48,353.53,294.78,95.45,79.6,79.32,41.92,410.81,412.6,380.61,331.65,102.17,64.39,44.5,365.2,366.11,358.31,301.04,86.9,56.66,40.61,22.4,311.94,279.19,27.32,12.71,11.76,749.36,650.62,312.81,32.08,2.87,2.1,0.79,0.16,-0.39,-0.5,-0.58,3.81,2.6,4.46,1.53,1.15,33.26,68.2,2.75,-0.0,4.23,11.41,16.3,20.93,15.94,20.96,14.96,20.92,15.27,20.94
131,2018-12-04 16:11:13,00:04:13,529.76,53.15,15.76,535.45,413.55,365.59,112.91,99.52,73.49,51.98,515.02,420.01,354.16,296.4,96.82,80.78,77.93,41.56,404.43,408.71,382.97,330.49,101.88,62.71,43.5,364.04,365.17,361.66,298.47,86.76,57.18,41.02,22.37,310.93,280.1,27.41,12.84,11.97,754.09,658.47,310.33,31.73,3.17,2.5,0.48,0.47,-0.51,-0.49,-0.56,2.72,2.9,1.55,-1.29,-1.68,38.11,72.63,1.15,1.91,1.36,13.06,16.28,20.95,15.94,20.99,14.94,20.94,15.22,20.93
132,2018-12-04 16:11:14,00:04:14,534.05,53.89,16.37,525.89,406.77,353.67,113.69,99.3,73.09,52.61,507.41,413.59,351.86,298.14,96.48,83.68,76.32,41.85,404.76,405.93,382.24,328.33,102.77,63.85,43.73,367.96,365.72,358.86,297.73,84.85,57.1,41.7,22.44,314.92,275.05,27.75,12.79,11.77,751.51,648.75,314.51,31.8,2.76,1.67,-0.48,-0.5,-0.49,-0.6,-0.6,2.9,3.75,2.62,-0.29,-0.73,55.87,80.03,1.95,1.91,3.27,9.77,16.27,20.93,15.93,20.93,14.92,20.95,15.19,20.93
133,2018-12-04 16:11:15,00:04:15,597.63,52.7,16.28,501.24,399.82,349.47,112.2,98.0,73.82,51.64,515.01,407.53,351.75,300.34,96.0,81.54,77.75,42.56,406.01,405.67,380.79,328.62,103.76,64.57,43.35,369.23,367.46,359.62,296.55,83.52,57.25,41.35,22.29,320.08,274.2,26.96,12.72,11.62,752.83,652.04,315.79,32.66,2.93,1.86,0.12,-0.96,-0.58,-0.58,-0.6,2.45,2.14,4.71,1.77,1.57,54.25,71.16,1.95,1.91,3.27,13.06,16.26,20.91,15.93,20.96,14.93,20.93,15.14,20.93
134,2018-12-04 16:11:16,00:04:16,565.02,52.77,17.42,511.01,391.0,347.77,124.51,97.86,75.11,53.76,516.35,399.52,351.68,301.45,96.26,79.68,81.86,42.86,405.12,411.81,378.58,323.84,102.4,63.55,42.83,365.6,365.03,359.55,296.11,83.19,57.55,43.59,24.75,324.4,273.97,26.88,12.71,11.73,750.77,645.93,318.9,33.14,2.62,1.87,-0.39,-0.42,-0.43,-0.44,-0.7,1.88,2.16,3.59,0.39,0.53,33.26,48.97,2.75,5.73,3.27,13.06,16.26,20.92,15.93,20.97,14.91,20.94,15.09,20.94
135,2018-12-04 16:11:17,00:04:17,499.61,51.9,17.32,547.16,392.13,348.31,119.39,98.34,75.66,53.87,508.99,405.51,353.5,303.14,96.45,78.1,84.83,43.75,402.88,410.48,378.18,326.03,102.84,65.17,43.61,366.98,366.63,355.84,295.15,83.38,57.47,43.67,23.69,322.17,276.39,26.89,12.65,11.82,749.49,642.51,310.37,33.49,2.43,2.05,0.79,-0.39,-0.34,-0.47,-0.6,1.17,1.37,4.25,1.2,0.87,38.11,62.28,2.75,-0.0,4.23,13.06,16.27,20.93,15.92,20.98,14.94,20.93,15.08,20.95
136,2018-12-04 16:11:18,00:04:18,532.32,50.15,14.91,554.6,387.96,351.48,123.72,100.11,75.58,54.49,524.09,412.0,353.57,302.07,98.4,78.46,86.51,44.53,402.37,403.21,376.14,324.38,101.58,67.15,42.61,365.31,365.46,347.78,292.57,82.93,56.84,43.21,23.46,319.64,281.53,27.37,12.67,11.61,743.59,639.22,313.55,33.07,2.33,2.06,0.56,-0.25,-0.5,-0.43,-0.5,1.92,3.85,2.78,0.12,-0.64,59.09,53.41,2.75,3.82,3.27,11.41,16.31,20.94,15.91,20.99,14.92,20.92,15.09,20.93
137,2018-12-04 16:11:19,00:04:19,508.49,48.38,13.35,543.72,386.95,356.14,122.56,101.59,76.02,53.83,510.82,408.76,353.54,301.04,98.47,78.29,89.42,44.49,402.59,398.99,378.22,323.51,102.7,70.93,43.58,366.0,368.33,345.6,290.58,83.23,57.03,41.84,24.22,319.9,283.03,26.81,12.34,11.32,743.12,643.52,318.58,33.41,2.37,2.39,0.35,-0.38,-0.34,-0.43,-0.6,3.1,4.23,3.68,1.07,0.57,36.49,51.93,4.36,-0.0,3.27,13.06,16.37,20.91,15.92,20.97,14.95,20.94,15.11,20.93
138,2018-12-04 16:11:20,00:04:20,541.06,50.63,15.33,543.54,400.41,360.76,119.73,98.82,75.8,53.57,540.22,402.26,351.25,301.52,101.21,79.5,89.68,44.12,401.87,405.82,380.61,322.81,103.33,72.76,43.39,369.34,370.08,345.97,295.93,85.87,58.14,43.81,24.03,319.14,286.47,27.68,12.57,11.55,745.66,653.02,325.71,34.24,2.58,2.32,0.69,-0.31,0.18,-0.42,-0.38,3.42,2.35,3.29,0.19,0.11,46.18,71.16,3.56,1.91,4.23,13.06,16.45,20.94,15.93,20.94,14.97,20.95,15.12,20.94
139,2018-12-04 16:11:21,00:04:21,509.95,50.07,15.02,539.61,399.94,361.12,116.86,97.94,76.24,52.72,538.71,412.33,352.56,296.33,100.95,79.46,90.41,45.13,404.25,406.11,380.94,321.6,105.21,74.19,44.88,371.85,368.04,346.73,299.57,85.36,58.21,45.45,23.35,319.28,290.49,27.72,13.49,12.16,763.31,652.4,327.65,34.2,2.58,2.11,0.49,-0.23,-0.31,-0.47,-0.55,2.22,2.91,3.35,0.54,-0.05,57.48,66.72,1.15,5.73,4.23,14.71,16.51,20.93,15.97,20.92,14.99,20.94,15.15,20.95
140,2018-12-04 16:11:22,00:04:22,501.1,49.93,14.65,536.06,395.49,361.01,115.63,98.31,75.44,50.73,523.52,409.77,348.66,293.71,99.99,78.84,92.88,47.02,402.3,404.59,379.01,319.44,103.84,72.07,43.35,369.64,367.72,350.74,301.01,84.66,58.61,45.52,25.73,319.61,287.28,27.72,14.17,12.89,757.08,647.6,336.6,32.93,2.68,1.78,0.64,-0.54,-0.31,-0.48,-0.5,4.1,2.78,1.53,-0.66,-1.72,52.64,66.72,1.95,-0.0,2.32,13.06,16.58,20.93,16.01,20.94,15.03,20.95,15.19,20.94
141,2018-12-04 16:11:23,00:04:23,497.33,50.49,7.43,514.2,390.13,359.63,116.66,98.48,75.58,52.12,524.52,418.53,348.0,295.99,100.91,80.92,93.64,47.38,400.67,399.75,375.71,317.79,104.1,72.17,44.02,371.37,367.64,349.02,302.44,86.02,57.91,42.17,22.44,317.7,287.08,26.72,13.4,11.84,759.98,640.48,334.4,34.3,2.67,1.99,0.86,0.32,-0.31,-0.32,-0.47,2.97,3.36,1.05,-1.4,-2.37,39.72,74.11,1.95,-0.0,1.36,13.06,16.59,20.94,16.08,20.95,15.03,20.95,15.21,20.94
142,2018-12-04 16:11:24,00:04:24,528.17,53.33,8.0,532.79,409.9,359.69,117.07,101.21,74.84,53.52,505.89,419.57,345.91,297.24,100.64,82.9,91.54,47.3,397.63,401.66,376.9,318.48,105.02,73.41,43.68,366.75,370.28,351.71,304.16,87.11,58.01,43.43,21.75,321.07,282.53,26.46,13.09,11.69,754.6,646.65,330.2,34.57,2.86,2.1,0.72,0.22,-0.42,-0.41,-0.68,3.83,3.18,1.99,-0.66,-1.34,30.03,56.37,1.95,1.91,3.27,16.35,16.59,20.92,16.16,20.94,15.07,20.94,15.22,20.92
143,2018-12-04 16:11:25,00:04:25,534.76,54.62,12.74,543.0,413.55,358.43,118.01,100.29,73.89,53.53,515.77,419.35,342.75,294.34,101.75,82.31,88.68,47.27,396.73,404.3,380.86,322.44,103.87,74.7,44.02,368.61,374.5,354.27,303.91,87.48,58.24,42.66,23.12,324.58,282.98,26.09,12.72,11.58,758.73,662.96,327.1,35.13,2.98,2.08,0.93,-0.21,-0.23,-0.39,-0.58,4.22,3.08,2.46,-0.59,-0.65,59.09,69.68,2.75,-1.91,3.27,14.71,16.57,20.94,16.22,20.9,15.12,20.94,15.22,20.93
144,2018-12-04 16:11:26,00:04:26,535.72,53.51,16.21,535.05,412.53,358.06,118.82,102.21,74.77,54.3,527.24,412.07,341.68,295.91,101.45,81.98,85.55,45.97,399.33,403.17,378.71,322.32,103.94,73.96,44.98,368.21,372.86,357.79,302.83,85.09,58.86,43.58,22.39,326.0,278.35,24.0,12.45,11.42,758.02,662.19,323.33,35.5,2.33,1.62,-0.18,0.16,-0.29,-0.39,-0.49,4.21,2.65,3.26,0.67,-0.04,55.87,69.68,1.95,3.82,4.23,11.41,16.56,20.92,16.27,20.94,15.16,20.94,15.23,20.93
145,2018-12-04 16:11:27,00:04:27,512.51,53.21,15.97,551.27,408.96,355.26,120.54,102.73,75.69,55.04,522.62,408.47,340.12,295.66,101.94,80.04,83.69,45.31,400.74,401.19,379.08,324.71,103.76,72.39,44.87,370.72,371.96,360.49,302.1,84.66,60.15,43.55,22.4,320.06,279.25,25.49,12.08,11.29,763.8,665.17,317.41,33.61,2.69,2.3,0.65,-0.14,-0.41,-0.36,-0.25,2.44,2.19,1.4,-1.37,-1.78,44.56,71.16,1.95,-0.0,2.32,13.06,16.52,20.94,16.31,20.92,15.2,20.95,15.22,20.95
146,2018-12-04 16:11:28,00:04:28,519.29,53.4,16.39,555.57,405.28,354.97,122.37,104.1,75.03,55.11,526.63,416.72,342.2,293.15,99.98,80.41,83.43,45.27,399.51,402.67,381.48,323.5,104.91,69.9,42.49,369.08,369.09,359.94,301.37,84.14,60.7,44.51,22.25,320.63,281.24,27.18,12.41,11.43,775.69,670.45,312.89,32.92,2.88,1.92,0.57,-0.58,-0.44,-0.45,-0.46,3.04,3.3,2.44,-0.36,-0.62,49.41,66.72,1.95,1.91,3.27,11.41,16.49,20.91,16.36,20.95,15.23,20.95,15.21,20.94
147,2018-12-04 16:11:29,00:04:29,491.54,54.17,17.46,549.87,402.86,356.06,122.96,106.35,76.16,55.48,521.61,410.37,339.6,292.49,98.69,78.68,85.44,44.97,395.46,409.35,385.06,326.57,104.57,68.24,42.93,368.9,366.8,361.1,300.33,84.25,60.77,45.51,23.0,326.0,282.68,27.82,12.75,11.35,768.32,668.78,315.12,32.62,3.34,2.22,0.05,0.11,0.1,-0.36,-0.49,2.69,1.45,2.42,-0.5,-0.83,46.18,59.33,2.75,1.91,3.27,14.71,16.48,20.92,16.39,20.92,15.27,20.94,15.2,20.95
148,2018-12-04 16:11:30,00:04:30,529.28,53.06,16.65,542.28,397.17,358.09,121.58,107.23,75.61,55.07,531.5,415.34,341.42,291.78,100.34,77.5,88.23,45.78,397.66,411.65,383.93,322.54,102.35,65.37,42.33,367.0,367.88,361.13,296.09,83.91,59.85,45.62,23.94,322.89,277.97,27.78,12.48,11.61,773.79,671.38,318.09,31.22,2.57,1.71,0.84,-0.14,-0.33,-0.33,-0.2,1.17,2.36,2.49,-0.47,-0.5,44.56,66.72,2.75,1.91,3.27,11.41,16.46,20.92,16.39,20.95,15.29,20.95,15.2,20.95
149,2018-12-04 16:11:31,00:04:31,516.1,54.06,16.46,536.66,398.99,356.38,122.89,109.2,74.36,55.15,521.97,418.23,345.29,290.23,97.69,76.51,88.93,44.26,408.79,410.46,384.73,326.2,103.24,64.28,42.3,363.19,370.83,365.9,290.64,83.73,58.53,45.21,22.58,319.65,275.39,28.17,12.42,11.43,776.84,658.29,318.5,33.04,2.08,2.09,0.95,0.35,-0.25,0.16,-0.56,2.26,2.78,4.71,1.71,1.57,47.79,56.37,1.15,-0.0,3.27,13.06,16.45,20.93,16.39,20.92,15.32,20.95,15.21,20.95
150,2018-12-04 16:11:32,00:04:32,521.46,54.36,16.36,587.48,405.5,354.75,125.06,110.76,73.75,52.31,522.55,420.26,352.77,293.63,92.87,75.2,87.91,43.26,407.93,409.14,386.08,325.88,105.43,66.96,44.69,364.8,371.74,367.32,287.44,83.59,59.6,46.96,22.47,319.45,280.16,28.45,12.29,11.27,776.97,666.38,314.68,34.34,2.52,2.03,0.72,0.12,-0.41,-0.5,-0.44,0.99,2.93,1.25,-1.34,-2.04,30.03,56.37,1.95,1.91,2.32,11.41,16.46,20.94,16.38,20.93,15.32,20.94,15.2,20.95
151,2018-12-04 16:11:33,00:04:33,523.6,54.5,16.47,596.79,400.68,352.81,125.35,110.64,74.58,51.15,512.67,417.0,352.61,292.55,95.36,75.92,83.42,43.99,406.11,407.32,381.03,324.37,106.34,70.18,44.97,366.28,374.09,369.24,287.13,83.95,60.77,48.32,24.09,318.0,283.69,28.84,12.53,11.47,780.06,660.21,315.02,36.26,2.58,1.53,0.68,0.24,-0.23,-0.45,-0.44,3.68,3.44,3.03,0.32,-0.06,60.71,77.07,1.15,-0.0,2.32,14.71,16.48,20.94,16.36,20.9,15.33,20.93,15.19,20.94
152,2018-12-04 16:11:34,00:04:34,522.07,54.91,16.35,582.85,395.77,354.09,125.58,110.39,74.84,51.42,526.91,425.43,352.51,292.52,98.5,77.25,86.25,44.56,399.29,403.5,375.01,315.77,105.72,71.65,45.24,372.02,374.49,370.33,288.06,83.37,60.59,49.48,24.48,318.33,282.29,28.81,12.69,11.55,781.81,671.36,320.92,36.6,2.22,1.56,0.93,-0.33,-0.57,0.07,-0.48,2.43,3.13,4.42,1.57,1.46,62.32,53.41,2.75,3.82,1.36,14.71,16.53,20.93,16.34,20.94,15.33,20.94,15.21,20.93
153,2018-12-04 16:11:35,00:04:35,522.42,54.92,16.32,584.33,394.76,356.21,127.57,113.1,75.51,52.68,535.38,421.37,352.33,290.42,98.76,77.11,87.58,44.6,391.92,401.41,373.28,318.12,106.87,72.28,46.32,370.07,371.81,371.03,288.25,82.23,60.01,49.93,25.58,317.37,278.42,28.84,12.75,11.58,780.2,659.51,320.51,35.24,2.98,2.05,0.8,-0.28,-0.31,-0.64,-0.48,4.15,2.23,3.44,0.19,0.04,47.79,63.76,2.75,3.82,2.32,11.41,16.58,20.93,16.33,20.94,15.32,20.95,15.2,20.94
154,2018-12-04 16:11:36,00:04:36,551.17,52.69,15.47,550.16,397.22,359.81,129.37,110.88,77.23,54.04,542.47,420.76,353.9,288.5,97.99,74.8,86.7,45.01,395.32,407.66,371.64,320.24,105.8,74.08,46.84,370.1,369.2,369.25,292.79,83.08,60.67,50.41,28.82,315.53,273.29,28.57,12.82,11.53,775.27,666.17,319.11,34.67,2.74,1.85,-0.18,-0.14,-0.49,-0.51,-0.71,2.9,3.21,2.25,-0.35,-0.94,62.32,62.28,1.95,-0.0,2.32,11.41,16.62,20.93,16.33,20.96,15.32,20.93,15.24,20.95
155,2018-12-04 16:11:37,00:04:37,494.06,52.4,15.21,545.93,394.61,357.83,126.55,107.82,78.61,53.04,530.99,431.72,353.56,284.98,99.49,75.3,86.61,46.63,394.95,412.7,369.85,319.06,104.97,74.8,47.16,372.23,368.25,366.95,297.42,84.83,61.8,47.55,27.83,310.55,271.48,28.42,12.87,11.69,779.39,683.32,319.78,33.93,2.13,1.83,0.78,0.34,-0.31,-0.38,-0.48,3.26,4.36,5.31,2.29,2.27,57.48,71.16,1.95,-0.0,4.23,14.71,16.68,20.94,16.33,20.98,15.3,20.94,15.24,20.93
156,2018-12-04 16:11:38,00:04:38,509.58,54.57,17.41,547.39,390.12,355.8,123.52,105.34,77.33,53.22,547.76,433.49,354.54,287.68,100.34,75.23,87.86,48.15,398.6,412.08,368.4,322.06,108.57,76.67,48.75,375.25,367.34,365.89,292.92,86.11,62.53,48.14,30.01,308.06,271.45,28.99,13.1,11.85,777.84,690.74,320.29,34.12,2.87,1.92,0.75,-0.55,-0.46,-0.5,-0.5,4.2,2.22,2.37,-0.31,-0.85,38.11,74.11,2.75,1.91,3.27,13.06,16.72,20.94,16.31,20.94,15.3,20.94,15.28,20.95
157,2018-12-04 16:11:39,00:04:39,515.77,55.3,19.61,558.32,387.41,355.55,123.01,104.06,76.39,52.86,528.03,430.3,358.19,291.61,99.28,73.59,88.02,48.09,414.82,412.56,368.92,322.29,105.72,76.76,47.69,369.38,364.55,362.16,287.95,84.22,62.84,49.89,31.68,307.94,274.04,28.91,13.13,12.03,771.47,680.02,322.3,33.89,2.84,2.02,0.84,-0.36,-0.36,-0.42,-0.66,3.55,3.72,3.82,0.88,0.61,33.26,53.41,3.56,1.91,3.27,13.06,16.75,20.94,16.31,20.96,15.28,20.94,15.3,20.96
158,2018-12-04 16:11:40,00:04:40,521.89,54.66,17.84,530.32,419.52,361.33,123.71,103.06,74.4,52.56,499.53,422.88,358.77,294.4,99.68,74.86,91.5,47.56,412.76,412.23,369.2,317.97,105.13,75.98,44.72,370.53,362.55,363.03,287.87,83.04,61.47,49.11,29.98,310.98,277.41,28.53,12.29,11.19,761.01,660.01,326.54,33.77,3.02,2.0,0.43,0.24,-0.6,-0.36,-0.77,2.07,2.04,4.02,1.49,0.78,55.87,66.72,3.56,1.91,3.27,14.71,16.75,20.94,16.3,20.92,15.25,20.94,15.32,20.94
159,2018-12-04 16:11:41,00:04:41,546.1,54.83,18.06,524.55,410.18,361.14,120.61,101.39,72.56,52.22,526.91,415.81,356.47,294.69,98.68,77.43,94.04,46.3,410.51,417.31,373.95,323.67,109.01,78.43,46.38,366.57,362.69,366.51,291.3,84.87,62.31,51.21,30.5,312.49,281.42,28.53,12.36,11.34,766.91,667.9,323.06,32.8,2.76,1.96,0.69,-0.62,-0.54,-0.56,-0.84,3.16,2.99,2.91,0.07,-0.43,30.03,53.41,2.75,-0.0,1.36,9.77,16.71,20.93,16.28,20.94,15.22,20.93,15.34,20.95
160,2018-12-04 16:11:42,00:04:42,516.24,56.75,28.09,563.15,417.36,358.82,119.0,99.91,71.17,53.22,512.99,411.09,354.25,293.96,97.91,77.83,97.17,46.48,400.22,411.18,371.81,328.13,110.05,78.69,46.23,366.6,361.56,367.02,293.48,86.59,62.61,51.76,31.18,313.96,282.9,28.53,12.67,11.46,767.88,658.61,322.78,33.59,2.7,1.08,0.79,0.16,-0.54,-0.6,-0.65,3.51,3.78,3.13,0.23,0.09,47.79,47.5,1.15,3.82,2.32,14.71,16.66,20.93,16.3,20.91,15.2,20.94,15.35,20.93
161,2018-12-04 16:11:43,00:04:43,565.22,55.61,21.03,535.97,428.7,360.31,122.77,101.13,71.13,52.67,499.53,413.76,354.25,292.18,97.2,76.88,96.1,46.74,392.63,403.42,373.52,324.51,109.42,78.95,46.38,366.35,363.41,369.24,297.2,86.92,62.09,51.28,29.67,315.89,279.29,29.16,13.08,11.52,764.72,654.83,324.08,33.95,2.68,1.59,0.99,-0.23,-0.44,-0.5,-0.69,3.18,3.37,5.46,2.28,2.27,34.88,54.89,2.75,3.82,3.27,14.71,16.59,20.93,16.29,20.93,15.19,20.95,15.38,20.93
162,2018-12-04 16:11:44,00:04:44,527.86,55.71,17.71,549.15,420.13,359.91,120.79,105.2,71.35,52.96,500.82,414.05,356.8,289.12,98.46,74.02,92.01,46.37,388.9,397.86,376.75,322.83,109.2,77.19,47.01,369.22,365.16,370.47,297.42,87.14,61.98,50.91,30.43,321.02,281.78,31.38,13.5,11.91,772.08,655.81,322.8,34.93,3.2,2.14,0.56,-0.51,-0.56,-0.56,-0.68,2.93,4.28,3.19,0.65,-0.01,38.11,72.63,2.75,-0.0,4.23,13.06,16.53,20.94,16.3,20.99,15.15,20.95,15.41,20.94
163,2018-12-04 16:11:45,00:04:45,533.72,55.72,16.85,546.64,414.83,361.14,122.85,102.94,71.86,52.52,528.27,409.9,354.14,289.31,96.28,72.4,87.02,47.96,397.48,399.12,377.66,322.25,110.16,77.3,47.01,374.52,364.98,370.11,296.65,87.22,61.47,51.02,28.85,325.66,277.78,29.95,13.77,12.02,789.17,686.08,317.6,35.34,3.3,1.88,0.46,-0.14,-0.6,-0.64,-0.7,2.89,1.66,2.5,-0.26,-0.64,46.18,68.2,4.36,-0.0,3.27,9.77,16.48,20.93,16.32,20.99,15.17,20.93,15.41,20.93
164,2018-12-04 16:11:46,00:04:46,514.85,56.72,17.12,535.04,409.49,359.47,121.95,101.43,71.42,52.04,547.33,399.75,354.0,289.97,95.07,71.26,83.9,49.67,402.07,397.24,377.95,319.79,110.64,79.46,46.61,375.07,367.59,368.44,295.58,87.69,61.58,51.43,27.04,323.92,274.08,29.55,13.44,11.92,802.79,691.58,314.57,35.35,2.85,2.1,0.66,0.16,-0.78,-0.62,-0.66,3.59,2.64,2.26,-0.6,-1.01,42.95,78.55,3.56,-0.0,3.27,13.06,16.47,20.94,16.33,20.96,15.16,20.95,15.4,20.94
165,2018-12-04 16:11:47,00:04:47,535.41,56.78,17.71,523.29,405.96,360.2,123.18,101.13,71.02,52.0,536.26,399.03,351.67,290.71,95.14,73.72,84.3,49.74,407.66,395.83,376.82,320.56,111.46,81.18,46.72,378.98,373.65,363.06,294.92,86.7,61.54,50.65,25.91,315.94,265.15,29.59,13.48,11.92,803.95,701.59,318.05,36.44,3.44,1.72,0.28,-0.48,-0.63,-0.61,-0.62,2.46,2.71,3.81,0.87,0.68,55.87,72.63,2.75,1.91,2.32,14.71,16.43,20.93,16.36,20.96,15.17,20.94,15.39,20.93
166,2018-12-04 16:11:48,00:04:48,541.38,56.3,17.87,506.18,401.97,361.24,128.04,101.75,70.57,51.84,523.67,400.97,350.38,293.24,96.86,74.77,86.12,49.43,406.53,395.24,372.2,320.95,112.3,83.01,46.19,382.64,372.7,362.18,292.4,85.08,61.93,49.42,26.65,320.62,260.7,29.24,13.5,12.06,794.67,682.66,322.51,37.36,2.97,1.93,-0.22,-0.45,-0.58,-0.7,-0.66,2.56,2.11,2.04,-0.38,-1.02,41.33,65.24,1.95,1.91,4.23,11.41,16.44,20.91,16.41,20.91,15.2,20.94,15.35,20.95
167,2018-12-04 16:11:49,00:04:49,553.46,55.71,17.79,519.79,399.57,361.41,130.05,102.36,71.36,53.05,526.24,397.49,351.09,294.63,99.83,75.86,90.19,49.12,411.93,402.96,372.91,323.61,112.66,82.7,46.1,380.41,374.39,362.02,301.48,86.75,62.62,50.0,26.07,320.77,263.17,28.79,13.55,12.22,793.74,661.93,325.41,36.06,3.05,2.11,0.23,-0.62,-0.59,-0.61,-0.55,3.41,1.3,1.31,-1.29,-1.97,42.95,60.8,1.95,1.91,1.36,11.41,16.43,20.92,16.45,20.92,15.22,20.94,15.35,20.93
