Time,Timestamp,Elapsed Time,Doorway Temperature 0.75 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.6 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
104,2018-12-04 18:47:15,00:03:45,76.83,21.48,560.17,402.95,358.52,133.23,102.16,70.68,51.04,521.02,411.99,344.23,290.7,108.84,91.33,67.94,44.55,399.42,409.16,374.35,319.79,105.52,59.34,44.56,367.36,363.34,355.41,298.78,80.82,55.61,38.09,29.14,310.77,266.45,35.48,17.97,13.06,723.42,647.23,319.15,31.52,2.6,1.29,1.16,0.76,0.6,0.28,0.21,3.16,2.88,3.88,0.77,0.66,44.78,40.41,2.93,-0.03,1.36,13.03,16.36,20.93,15.82,20.92,15.13,20.96,15.0,20.95
105,2018-12-04 18:47:16,00:03:46,74.75,21.87,557.24,391.39,359.4,131.13,103.72,71.46,50.86,529.46,404.82,343.98,293.78,108.34,91.01,69.01,44.26,405.5,407.61,375.88,322.91,105.9,58.8,44.83,365.52,362.51,356.7,299.97,82.85,56.25,39.63,29.19,313.32,263.76,35.99,17.81,13.05,727.03,648.12,322.8,30.95,2.47,1.96,0.67,0.12,-0.2,-0.27,-0.49,1.43,1.99,3.73,1.08,0.69,41.55,35.98,2.93,3.79,1.36,9.74,16.41,20.95,15.83,20.92,15.12,20.94,14.98,20.94
106,2018-12-04 18:47:17,00:03:48,75.16,23.16,549.62,388.39,359.01,130.91,100.96,71.32,51.05,516.02,403.2,344.02,297.58,108.6,90.83,69.46,43.86,408.72,403.43,372.18,319.18,105.02,57.18,43.94,365.92,360.81,359.87,305.63,83.22,57.14,41.35,29.8,314.79,263.73,38.02,18.08,13.32,721.95,631.32,325.51,30.65,2.28,2.09,0.88,0.81,-0.43,-0.17,0.34,2.04,1.3,2.04,-0.34,-1.19,33.48,34.5,2.93,1.88,5.19,13.03,16.45,20.94,15.84,20.95,15.1,20.94,14.96,20.95
107,2018-12-04 18:47:18,00:03:49,75.83,22.79,548.29,389.18,360.42,130.38,99.4,71.57,51.56,496.24,406.3,342.92,298.68,107.45,89.65,69.12,43.74,405.39,406.31,373.63,321.85,104.87,58.83,42.82,368.79,360.33,361.03,299.01,83.59,57.46,40.16,30.92,311.15,266.25,39.01,18.02,13.19,712.76,612.53,326.52,30.94,1.95,2.15,1.28,0.78,0.29,0.16,0.21,2.47,0.84,2.28,-1.04,-0.8,31.87,31.54,3.73,-0.03,1.36,11.39,16.48,20.94,15.86,20.96,15.07,20.94,14.97,20.95
108,2018-12-04 18:47:19,00:03:50,73.92,22.75,543.86,400.65,356.78,130.31,99.44,71.28,51.6,495.17,404.56,345.0,300.44,107.82,93.04,69.97,44.82,393.76,403.03,371.63,320.46,101.61,60.89,43.01,363.19,365.38,361.1,296.32,83.55,57.94,40.34,32.76,309.36,268.78,39.46,17.84,13.35,711.7,610.3,327.51,31.32,2.97,1.85,0.53,0.59,0.65,-0.44,-0.15,1.98,0.74,2.08,-0.8,-1.14,33.48,35.98,3.73,1.88,2.32,13.03,16.47,20.93,15.89,20.93,15.08,20.94,14.98,20.93
109,2018-12-04 18:47:20,00:03:51,73.22,23.39,537.12,396.78,357.04,127.64,98.4,71.72,50.94,509.05,401.57,345.22,304.27,110.15,96.24,71.58,44.3,389.56,398.22,365.97,324.15,102.72,62.18,43.04,358.75,365.2,359.57,293.59,84.58,58.82,42.87,32.24,309.66,272.36,39.43,17.62,13.1,710.25,623.98,328.4,32.38,2.67,1.66,1.01,0.42,-0.56,-0.29,-0.15,2.96,2.53,5.08,2.17,2.02,35.1,35.98,0.52,1.88,1.36,11.39,16.48,20.94,15.91,20.94,15.07,20.96,14.99,20.94
110,2018-12-04 18:47:21,00:03:52,72.44,24.49,519.21,391.71,360.46,131.28,97.48,72.9,50.38,542.03,402.72,347.63,304.42,111.56,94.91,71.55,45.6,385.14,399.92,366.88,324.48,102.98,62.18,42.82,361.16,366.8,358.37,291.9,84.03,58.97,44.47,31.41,310.87,271.54,40.21,17.62,13.17,721.61,642.02,328.94,31.21,2.82,1.56,0.75,0.36,-0.39,-0.35,0.01,2.46,2.08,2.63,-0.16,-0.73,31.87,37.46,3.73,1.88,2.32,11.39,16.47,20.93,15.93,20.93,15.07,20.94,15.0,20.94
111,2018-12-04 18:47:22,00:03:53,70.79,23.99,537.37,393.74,362.96,127.56,101.17,74.17,50.89,526.4,402.57,348.5,302.83,112.04,94.72,74.8,46.26,386.22,398.9,366.76,325.54,102.79,62.95,42.56,360.02,367.34,357.28,290.34,85.97,59.7,43.61,31.07,312.77,270.83,39.95,17.42,13.2,740.6,661.23,329.01,31.17,2.72,1.65,0.44,0.83,-0.4,-0.41,-0.5,3.45,1.55,2.33,-0.19,-0.92,33.48,40.41,2.13,-0.03,3.27,13.03,16.47,20.95,15.96,20.94,15.06,20.95,15.0,20.95
112,2018-12-04 18:47:23,00:03:54,69.03,23.46,553.95,390.33,362.41,129.81,103.57,75.31,51.41,527.44,407.19,345.32,300.92,111.3,93.69,76.09,46.33,388.86,402.99,367.2,323.93,102.49,64.42,41.85,356.64,367.3,357.38,289.6,85.93,59.96,43.91,31.55,313.47,271.13,39.58,17.65,13.05,733.12,654.84,328.69,31.51,2.51,2.27,1.02,0.47,-0.17,0.42,-0.58,2.02,1.88,3.67,0.75,0.34,43.17,43.37,2.13,-0.03,2.32,13.03,16.46,20.93,15.99,20.94,15.09,20.95,15.04,20.94
113,2018-12-04 18:47:24,00:03:55,69.22,22.41,538.56,390.24,361.48,125.44,102.51,76.71,52.75,533.08,414.38,345.08,301.04,110.01,90.14,75.18,48.01,392.42,403.18,372.95,324.16,103.87,66.19,41.82,361.38,364.37,356.56,288.91,85.57,59.67,43.7,30.66,311.67,274.88,39.8,17.54,13.05,728.68,651.58,328.83,32.87,2.16,2.05,0.9,0.72,-0.2,-0.2,-0.5,4.19,2.39,3.34,0.38,0.21,36.71,41.89,2.93,-0.03,3.27,13.03,16.45,20.92,16.03,20.95,15.1,20.96,15.05,20.95
114,2018-12-04 18:47:25,00:03:56,68.37,22.71,530.85,399.63,361.58,123.89,101.31,78.57,54.4,532.28,403.4,346.64,303.38,110.48,86.12,75.43,49.67,395.38,403.89,372.36,330.4,106.23,65.85,41.22,363.08,365.23,358.15,290.82,84.9,59.81,42.76,29.37,310.6,274.62,39.83,17.5,12.93,735.31,650.71,331.72,34.17,2.56,1.98,0.9,0.87,-0.37,0.35,-0.41,3.99,3.77,2.62,-0.47,-0.76,33.48,37.46,2.93,1.88,2.32,13.03,16.44,20.93,16.06,20.92,15.1,20.94,15.06,20.94
115,2018-12-04 18:47:26,00:03:57,66.94,22.78,530.1,394.25,361.58,120.91,101.76,79.02,54.92,541.89,402.65,348.61,302.5,108.59,86.2,75.17,50.86,393.65,402.38,367.46,332.3,107.09,64.49,40.85,364.25,366.14,364.95,292.63,84.36,60.11,42.99,30.36,310.1,276.56,39.88,17.43,12.82,744.54,652.67,332.93,35.04,2.12,2.37,0.68,0.68,0.4,-0.37,-0.48,3.13,1.71,1.07,-1.48,-2.37,36.71,40.41,2.93,-0.03,2.32,11.39,16.44,20.93,16.09,20.97,15.12,20.95,15.08,20.95
116,2018-12-04 18:47:27,00:03:58,65.21,23.88,528.28,388.72,362.03,123.04,102.77,80.2,55.56,537.38,413.52,349.49,300.49,107.97,87.12,77.01,52.49,403.7,404.84,368.77,331.21,106.72,63.95,40.7,367.01,368.0,369.17,288.4,83.55,59.67,44.89,30.02,312.95,277.66,39.72,17.31,12.93,743.35,641.47,333.76,36.01,2.04,1.5,0.68,0.63,0.37,-0.4,-0.47,0.91,1.86,2.55,-0.53,-0.65,43.17,41.89,3.73,-1.94,3.27,13.03,16.43,20.95,16.13,20.96,15.1,20.94,15.09,20.94
117,2018-12-04 18:47:28,00:03:59,64.2,24.16,516.52,385.26,364.49,122.17,100.54,80.41,56.76,558.61,417.72,348.02,298.23,105.14,88.54,79.31,52.22,404.45,403.49,368.69,331.38,105.49,65.77,40.84,365.73,368.43,372.29,294.92,84.61,59.55,42.01,30.24,313.84,278.71,39.02,17.13,12.87,726.96,628.98,336.36,36.43,2.68,2.33,0.54,0.77,-0.52,-0.2,-0.31,3.7,1.75,2.55,-0.29,-0.65,43.17,40.41,2.93,-1.94,4.23,13.03,16.45,20.92,16.17,20.93,15.13,20.95,15.13,20.95
118,2018-12-04 18:47:29,00:04:00,62.84,23.78,513.29,398.19,367.0,121.66,100.54,80.19,56.25,536.48,417.26,346.57,295.4,108.71,88.44,80.97,52.56,402.4,404.51,364.99,331.46,104.64,66.88,40.51,363.59,369.67,371.49,294.15,85.6,59.78,39.71,31.9,312.89,279.34,38.24,17.01,12.75,719.9,622.68,336.98,36.54,2.49,2.01,1.12,0.78,0.37,-0.32,-0.41,2.2,3.13,1.7,-0.86,-1.61,30.25,37.46,1.33,-0.03,4.23,13.03,16.44,20.93,16.17,20.95,15.13,20.94,15.15,20.93
119,2018-12-04 18:47:30,00:04:01,63.31,23.7,508.28,404.63,370.02,121.59,101.77,80.02,56.74,518.82,421.74,347.53,294.97,106.23,87.53,81.67,52.09,401.68,412.42,368.52,332.57,103.88,67.66,42.83,360.33,368.99,369.32,294.23,86.5,59.35,39.53,32.28,314.14,282.83,37.5,16.98,12.61,725.87,634.35,340.2,37.18,2.3,2.12,0.93,0.88,0.27,-0.25,-0.58,4.09,3.38,2.45,-0.51,-0.51,36.71,41.89,1.33,-0.03,3.27,11.39,16.41,20.94,16.18,20.93,15.13,20.94,15.19,20.94
120,2018-12-04 18:47:31,00:04:02,61.89,23.32,515.31,408.53,369.29,122.33,101.21,78.0,55.96,552.42,420.43,349.23,295.77,104.49,84.33,81.38,50.71,400.88,408.88,374.58,332.56,105.17,69.49,43.24,362.0,370.22,366.3,297.43,87.26,59.27,40.35,30.74,312.15,280.75,36.75,16.71,12.79,732.39,648.56,342.34,38.0,2.32,1.49,0.89,0.48,-0.27,-0.67,-0.73,3.2,2.43,2.82,-0.1,-0.33,36.71,41.89,2.13,-0.03,3.27,14.68,16.38,20.93,16.16,20.97,15.16,20.95,15.22,20.96
121,2018-12-04 18:47:32,00:04:03,60.56,23.21,527.53,401.05,365.48,125.96,100.62,77.15,56.51,528.28,412.76,354.84,298.94,105.82,84.66,83.47,49.94,401.79,404.51,378.57,333.48,106.76,69.57,42.79,361.31,369.85,358.41,297.91,87.37,59.27,42.73,30.14,314.25,280.19,35.85,16.75,12.71,731.84,643.11,338.26,36.88,2.63,1.95,-0.31,0.36,-0.35,-0.38,-0.55,3.52,3.7,-0.15,-2.65,-3.48,36.71,41.89,2.93,-0.03,1.36,13.03,16.31,20.95,16.13,20.95,15.13,20.96,15.26,20.94
122,2018-12-04 18:47:33,00:04:04,59.39,23.36,561.55,397.95,365.16,126.15,103.58,76.02,55.86,537.31,408.87,355.5,296.62,106.05,85.33,85.75,49.13,398.25,404.88,381.19,333.88,108.51,67.74,42.46,362.0,370.8,354.23,298.61,87.41,59.75,43.48,31.46,316.04,273.92,35.32,16.59,12.75,750.68,671.45,339.24,35.27,2.45,2.12,0.47,0.42,-0.5,-0.42,-0.57,2.72,2.77,2.68,-0.05,-0.56,38.32,40.41,2.13,-0.03,1.36,14.68,16.26,20.92,16.11,20.93,15.14,20.96,15.26,20.96
123,2018-12-04 18:47:35,00:04:05,59.9,24.16,542.87,399.8,366.03,123.13,102.7,76.62,55.57,543.69,406.93,353.94,292.5,104.98,82.32,81.64,49.5,399.2,405.9,384.2,330.53,107.88,66.35,42.28,364.26,372.11,355.55,299.58,86.28,59.39,40.55,31.01,315.42,278.56,36.6,16.97,13.1,761.34,681.72,342.6,34.22,2.83,1.91,0.98,0.98,0.34,-0.3,-0.1,4.08,3.2,5.74,2.78,2.58,46.4,43.37,2.93,-0.03,4.23,11.39,16.25,20.94,16.12,20.95,15.13,20.94,15.29,20.95
124,2018-12-04 18:47:36,00:04:06,58.65,23.13,547.56,407.35,366.22,125.19,100.9,77.61,56.31,533.85,409.74,349.32,291.77,101.18,83.17,81.43,49.8,406.97,404.67,385.59,327.14,108.85,67.27,42.77,361.76,369.03,355.08,300.54,85.85,59.4,39.47,30.34,317.84,272.74,36.45,16.94,13.1,765.03,682.09,342.86,34.04,2.39,1.97,0.99,0.68,-0.2,-0.29,0.25,4.17,3.08,2.62,-0.18,-0.46,39.94,44.85,2.13,1.88,3.27,13.03,16.2,20.93,16.14,20.94,15.16,20.95,15.28,20.96
125,2018-12-04 18:47:37,00:04:07,58.65,22.19,560.15,403.91,364.93,127.16,99.04,76.02,56.18,546.98,411.28,349.31,293.34,99.65,83.38,81.6,51.16,402.29,404.8,379.66,327.3,108.06,67.22,42.79,360.0,372.21,353.9,300.45,86.42,59.12,37.29,30.44,319.82,266.16,37.31,16.75,12.95,780.13,717.83,339.1,34.26,2.97,2.04,0.65,0.71,-0.44,-0.2,-0.21,2.31,-1.42,2.0,-0.86,-1.01,44.78,44.85,2.93,-0.03,2.32,13.03,16.17,20.94,16.17,20.94,15.14,20.94,15.25,20.94
126,2018-12-04 18:47:38,00:04:08,58.58,21.17,547.8,396.68,362.54,128.89,101.03,74.08,56.92,544.51,406.52,348.29,294.89,96.89,84.78,80.87,50.16,395.61,406.32,375.49,326.47,107.91,67.15,43.69,361.17,371.6,356.93,299.57,85.87,59.05,38.6,30.89,324.98,267.53,36.94,16.56,12.83,781.09,721.71,337.32,33.85,2.74,1.62,0.74,0.47,0.13,-0.59,-0.33,2.36,2.51,2.15,-0.74,-1.17,49.63,43.37,2.93,-0.03,2.32,13.03,16.13,20.94,16.2,20.9,15.15,20.94,15.25,20.93
127,2018-12-04 18:47:39,00:04:09,59.03,21.1,537.71,399.29,363.67,129.98,105.43,72.91,55.56,539.43,396.99,348.04,295.89,95.52,83.6,80.87,49.02,400.31,406.61,378.58,326.87,107.32,67.11,43.95,365.2,374.0,360.16,300.12,85.58,59.5,39.12,30.03,327.79,260.44,35.62,16.63,12.98,778.71,699.91,339.61,32.46,3.01,1.86,0.95,0.81,0.27,-0.25,0.36,3.76,3.18,2.7,-0.02,-0.46,39.94,43.37,2.13,-0.03,1.36,13.03,16.11,20.94,16.23,20.95,15.16,20.94,15.24,20.94
128,2018-12-04 18:47:40,00:04:10,58.74,20.76,548.16,403.84,364.36,131.11,106.84,72.94,55.78,545.41,403.31,351.21,297.55,96.11,81.48,82.88,49.24,403.06,410.19,383.76,325.92,107.91,65.86,44.62,367.71,375.63,362.49,296.85,84.22,59.94,37.85,30.1,327.68,258.57,36.26,16.63,12.91,787.8,715.09,334.06,32.23,2.32,1.82,0.87,0.87,-0.07,-0.08,-0.34,2.06,1.87,2.01,-1.02,-0.99,41.55,40.41,2.13,-0.03,2.32,13.03,16.09,20.93,16.27,20.95,15.16,20.96,15.24,20.93
129,2018-12-04 18:47:41,00:04:11,59.28,20.25,584.1,400.54,363.26,132.0,107.53,70.25,56.29,555.68,400.81,349.05,297.57,96.88,79.01,84.05,49.6,402.25,412.27,385.28,325.84,108.68,65.56,45.27,369.95,377.61,364.01,293.08,84.28,60.52,38.85,30.58,324.58,255.29,35.52,16.83,13.03,791.59,721.56,327.09,32.24,2.19,2.02,0.78,0.84,-0.16,-0.25,-0.38,2.94,2.64,3.1,0.18,-0.08,31.87,38.94,2.13,-0.03,2.32,11.39,16.08,20.92,16.3,20.92,15.15,20.95,15.22,20.94
130,2018-12-04 18:47:42,00:04:12,60.72,17.87,584.4,401.38,368.17,136.33,111.36,69.9,55.23,542.9,398.21,348.55,298.58,96.34,78.32,83.4,49.2,406.05,410.91,384.92,323.36,108.88,64.4,46.29,373.95,376.54,368.27,287.66,85.25,58.91,38.12,30.52,323.0,263.28,36.64,16.94,13.22,791.04,712.68,329.9,32.46,2.79,2.27,0.87,0.66,-0.47,-0.43,-0.51,3.77,0.91,2.54,-0.14,-0.7,30.25,40.41,2.13,-1.94,2.32,13.03,16.08,20.94,16.34,20.93,15.15,20.95,15.22,20.94
131,2018-12-04 18:47:43,00:04:13,61.67,16.84,555.65,399.22,369.92,133.48,112.0,70.31,56.08,534.92,404.51,350.96,297.96,98.44,77.19,83.73,49.5,399.56,408.24,386.16,328.59,107.7,64.95,46.37,371.45,374.87,369.73,287.7,85.36,58.73,37.52,31.5,323.26,270.63,38.4,17.1,13.26,786.77,710.93,332.1,32.32,2.24,1.98,0.91,0.48,-0.42,-0.4,-0.34,2.62,1.35,2.09,-0.82,-0.98,41.55,37.46,2.93,3.79,3.27,11.39,16.06,20.95,16.35,20.9,15.13,20.96,15.19,20.95
132,2018-12-04 18:47:44,00:04:14,63.14,15.81,574.19,401.89,371.69,131.26,106.14,70.23,56.3,535.95,407.82,351.72,297.32,99.1,76.71,85.67,49.61,401.83,408.24,386.12,329.79,109.73,67.3,46.21,373.59,375.16,367.44,286.85,84.99,60.56,41.62,32.7,320.3,271.37,38.92,17.06,13.37,784.43,703.42,331.99,32.51,2.81,2.24,1.41,0.43,0.38,0.32,0.01,2.49,2.33,4.74,1.71,1.55,35.1,40.41,2.93,1.88,2.32,11.39,16.06,20.95,16.38,20.96,15.12,20.94,15.2,20.94
133,2018-12-04 18:47:45,00:04:15,62.23,10.74,576.81,400.44,372.09,130.39,104.77,72.03,57.15,517.67,410.2,355.25,295.0,97.15,76.16,86.08,48.24,396.95,403.4,384.31,330.38,108.43,68.4,46.32,374.06,375.27,365.69,288.84,84.73,61.15,41.95,33.56,320.99,272.96,39.25,17.47,13.44,775.28,688.7,330.16,31.11,2.68,1.92,0.4,0.46,-0.32,-0.38,-0.1,3.31,1.01,2.51,-0.3,-0.92,44.78,43.37,2.13,-0.03,4.23,13.03,16.03,20.95,16.39,20.91,15.1,20.95,15.19,20.94
134,2018-12-04 18:47:46,00:04:16,61.27,14.67,548.2,395.81,370.61,129.15,105.77,72.32,56.67,515.99,406.02,352.59,295.74,95.34,76.49,87.11,47.91,396.41,398.7,383.18,328.29,109.32,67.19,47.14,374.24,372.65,368.78,291.8,85.17,61.7,43.89,32.06,322.05,278.16,38.88,17.78,13.44,780.83,685.28,330.42,31.41,2.85,2.09,1.09,0.76,-0.13,-0.41,-0.18,3.32,-0.76,5.09,2.15,2.02,49.63,44.85,2.93,1.88,1.36,11.39,16.02,20.94,16.41,20.93,15.09,20.95,15.19,20.94
135,2018-12-04 18:47:47,00:04:17,61.21,17.69,563.49,415.65,371.52,128.41,103.44,72.95,55.82,535.06,403.42,348.66,292.83,96.6,77.01,90.31,47.98,391.06,401.82,375.83,324.86,109.77,68.92,47.33,375.05,371.53,371.94,288.33,84.3,62.19,44.75,29.88,324.72,280.09,38.66,17.93,13.44,789.88,692.77,329.17,32.46,2.85,1.64,0.78,0.96,0.6,-0.34,-0.25,3.45,3.36,2.56,-0.58,-0.89,41.55,41.89,2.93,1.88,3.27,13.03,16.0,20.93,16.43,20.92,15.08,20.94,15.2,20.94
136,2018-12-04 18:47:48,00:04:18,61.49,19.73,556.65,410.3,373.11,129.08,103.21,72.14,56.37,534.2,406.74,349.28,294.49,98.92,78.47,90.93,48.39,392.25,398.7,377.42,324.68,108.73,68.58,48.1,374.1,370.58,374.19,281.82,82.28,61.96,45.41,30.03,323.45,277.87,38.89,18.09,13.49,801.94,699.7,327.79,34.46,2.28,2.01,0.88,-0.4,-0.07,0.16,-0.33,3.92,3.2,4.27,1.4,1.17,41.55,43.37,2.93,1.88,3.27,11.39,15.98,20.94,16.44,20.94,15.13,20.94,15.21,20.94
137,2018-12-04 18:47:49,00:04:19,61.41,20.49,556.12,412.84,371.63,130.37,104.45,72.95,55.79,520.16,403.79,355.01,294.68,99.3,79.47,91.97,49.32,400.1,397.05,380.62,331.59,107.55,66.54,47.82,374.11,371.28,373.37,278.42,80.82,61.46,42.6,29.14,323.38,279.28,38.41,18.06,13.53,800.68,687.73,328.93,36.74,2.68,1.98,0.55,-0.26,-0.13,-0.22,-0.44,0.59,2.82,1.04,-1.78,-2.12,49.63,43.37,2.13,3.79,2.32,14.68,15.97,20.93,16.44,20.95,15.12,20.96,15.23,20.94
138,2018-12-04 18:47:50,00:04:20,63.99,20.3,548.02,412.4,368.43,132.54,106.88,73.61,55.6,541.19,397.75,354.02,294.42,98.11,80.82,91.45,48.39,404.76,400.59,382.75,333.82,108.59,68.22,47.7,373.45,370.37,370.64,279.23,79.31,61.96,42.59,30.34,322.31,283.31,38.55,17.97,13.45,795.69,694.24,324.83,38.57,2.66,1.92,0.81,0.22,0.41,-0.08,-0.21,1.91,0.9,1.45,-1.11,-1.93,41.55,41.89,2.13,-0.03,4.23,14.68,15.95,20.93,16.45,20.97,15.16,20.97,15.25,20.94
139,2018-12-04 18:47:51,00:04:21,65.72,19.81,540.04,415.15,364.8,131.6,105.33,73.8,55.83,554.77,397.9,355.48,295.6,99.0,82.07,91.41,48.43,414.36,402.72,383.67,330.57,108.41,69.51,47.34,375.02,371.87,364.32,279.76,78.84,62.3,42.75,30.64,323.86,287.06,38.56,17.98,13.46,793.65,708.06,336.6,39.03,2.65,1.3,1.0,0.43,0.27,-0.49,-0.54,2.3,1.23,4.08,1.19,0.85,39.94,41.89,2.13,-0.03,4.23,13.03,15.95,20.92,16.46,20.95,15.2,20.94,15.29,20.95
140,2018-12-04 18:47:52,00:04:22,65.09,19.28,524.21,412.95,365.86,132.47,103.48,74.35,56.24,554.55,403.64,354.31,295.9,98.59,82.84,91.97,48.73,410.79,405.18,381.71,330.17,108.85,69.36,47.78,371.9,374.08,366.94,281.53,78.47,62.08,43.3,31.24,323.12,286.61,38.51,17.97,13.41,800.11,717.11,340.09,37.41,2.48,1.83,0.97,0.42,0.55,-0.32,-0.51,3.63,3.67,3.97,1.37,0.59,41.55,38.94,2.13,3.79,2.32,14.68,15.94,20.95,16.47,20.95,15.23,20.95,15.32,20.94
141,2018-12-04 18:47:53,00:04:23,61.02,15.33,517.4,404.32,363.24,132.02,102.6,75.45,54.24,561.03,406.93,355.95,296.97,97.75,81.71,91.93,49.06,404.44,406.48,386.93,327.54,107.89,69.95,47.26,369.57,374.26,368.43,285.68,78.14,63.33,43.86,31.51,322.06,287.05,39.18,18.01,13.41,807.57,735.9,334.51,35.62,2.23,1.84,0.9,0.53,-0.32,-0.63,-0.58,3.08,2.57,2.68,-0.49,-0.52,44.78,43.37,3.73,-0.03,2.32,16.33,15.95,20.92,16.45,21.0,15.26,20.94,15.32,20.96
142,2018-12-04 18:47:54,00:04:24,59.51,18.33,512.42,416.3,364.37,131.94,102.45,75.19,54.21,549.39,407.04,357.3,297.22,96.57,80.57,90.53,50.43,407.44,409.94,386.75,323.81,107.11,70.13,47.15,365.58,374.15,368.28,286.53,77.59,63.77,43.34,30.87,320.23,289.68,39.19,18.09,13.49,800.72,724.39,333.28,35.7,2.86,2.13,0.58,0.8,0.28,-0.62,-0.42,-0.77,2.14,2.53,-0.34,-0.73,49.63,44.85,5.34,3.79,2.32,16.33,15.95,20.93,16.47,20.9,15.28,20.95,15.34,20.96
143,2018-12-04 18:47:55,00:04:25,60.46,20.64,537.72,439.77,372.18,132.51,103.67,74.68,55.83,545.02,405.96,360.65,294.76,97.01,81.19,91.64,52.1,412.49,414.81,385.37,322.27,107.96,71.34,47.74,365.21,374.62,370.21,288.34,77.92,63.88,43.94,30.79,319.71,289.67,39.85,18.16,13.53,776.43,698.2,334.77,35.8,2.66,2.04,1.05,0.68,0.44,-0.27,-0.54,1.15,2.18,4.46,1.39,1.3,35.1,35.98,2.13,1.88,3.27,13.03,15.96,20.92,16.48,20.98,15.28,20.94,15.35,20.95
144,2018-12-04 18:47:56,00:04:26,64.63,21.22,535.32,437.25,381.36,134.32,104.41,73.03,57.6,531.88,406.07,363.45,296.46,99.01,79.58,93.44,52.66,414.95,423.14,384.87,324.0,109.78,71.6,48.67,366.27,374.08,369.2,292.4,78.07,64.0,44.42,31.59,322.53,288.16,40.41,17.94,13.45,776.43,691.58,334.51,40.51,2.46,2.15,0.39,0.56,-0.07,-0.47,-0.57,1.84,2.13,1.52,-1.1,-1.96,31.87,34.5,2.93,3.79,1.36,11.39,16.0,20.94,16.49,20.95,15.26,20.95,15.36,20.94
145,2018-12-04 18:47:57,00:04:27,65.75,20.72,539.72,426.85,381.39,137.88,106.03,72.69,57.37,525.42,410.53,366.75,295.23,100.95,80.27,94.06,52.68,414.29,417.04,383.81,328.59,110.55,68.62,49.07,367.5,374.36,369.04,291.58,82.57,64.06,42.26,31.69,324.65,285.75,39.89,17.85,13.33,775.13,680.53,328.95,39.42,2.93,2.01,0.75,0.52,0.32,-0.37,-0.44,3.13,1.18,2.56,-0.33,-0.82,33.48,35.98,4.54,-0.03,4.23,14.68,15.99,20.95,16.48,20.93,15.24,20.95,15.39,20.95
