Time,Timestamp,Elapsed Time,Heat Release Rate,Doorway Temperature 0.75 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.6 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 1.3 m Below Ceiling,Plume Temperature 0.65 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
-97,2018-12-04 15:05:54,00:00:24,0.0,12.06,8.5,25.31,19.3,15.29,13.31,13.2,11.98,11.59,25.81,18.99,16.71,14.96,13.24,11.86,11.71,10.25,25.8,19.59,17.09,15.95,14.14,12.52,11.34,25.54,19.21,16.06,14.55,13.53,12.94,11.48,9.8,15.33,14.08,11.02,7.62,7.55,15.93,17.28,13.95,9.55,-0.05,-0.54,-0.23,-0.19,-0.43,-0.33,-0.32,0.08,0.28,0.03,-0.0,0.11,-0.37,-2.42,-0.22,0.28,0.47,-0.04,20.94,20.95,20.94,20.94,20.95,20.95,20.94,20.95
-96,2018-12-04 15:05:55,00:00:25,0.0,12.02,8.46,25.43,19.46,15.15,13.24,13.02,11.94,11.56,25.71,19.0,16.83,14.97,13.17,11.94,11.79,10.18,25.8,19.6,17.02,15.84,14.14,12.49,11.3,25.55,19.18,16.07,14.36,13.54,12.87,11.14,9.39,15.25,14.15,10.94,7.58,7.55,15.81,17.31,13.87,9.7,0.25,0.33,-0.29,-0.13,-0.22,0.08,-0.26,-0.07,0.12,0.1,0.0,0.14,-1.98,-0.94,0.58,0.28,0.47,-0.04,20.94,20.94,20.95,20.98,20.95,20.95,20.96,20.95
-95,2018-12-04 15:05:56,00:00:26,0.0,11.98,8.45,25.39,19.3,15.11,13.36,12.98,11.75,11.45,25.86,18.96,16.79,14.97,13.17,12.06,11.91,10.3,25.8,19.56,17.06,15.91,14.3,12.45,11.38,25.51,19.33,15.99,14.4,13.38,12.95,11.1,9.39,15.15,14.24,11.11,7.74,7.52,15.85,17.28,13.8,9.79,0.17,0.21,0.34,-0.24,-0.35,-0.21,-0.22,0.2,0.32,-0.09,-0.04,-0.03,-0.37,-0.94,-0.22,0.28,-0.49,1.6,20.97,20.97,20.94,20.94,20.96,20.95,20.95,20.95
-94,2018-12-04 15:05:57,00:00:27,0.0,11.98,8.22,25.34,18.88,14.83,13.31,12.89,11.82,11.36,25.77,18.95,16.82,15.0,13.23,12.04,11.86,10.21,25.83,19.47,17.09,15.79,14.17,12.32,11.37,25.5,19.28,16.06,14.5,13.45,13.02,11.24,9.3,15.1,14.15,11.13,7.73,7.55,16.0,17.31,13.94,9.93,0.29,0.15,-0.31,-0.08,-0.19,0.17,-0.32,0.2,0.38,-0.06,-0.07,-0.04,1.25,0.54,-0.22,0.28,0.47,-1.69,20.94,20.96,20.94,20.95,20.96,20.93,20.95,20.95
-93,2018-12-04 15:05:58,00:00:28,0.0,12.01,8.11,25.38,18.42,14.79,13.08,12.93,11.7,11.47,25.77,18.83,16.74,14.96,13.23,12.12,12.05,10.4,25.79,19.55,17.05,15.94,14.09,12.32,11.25,25.46,19.59,16.13,14.43,13.45,12.9,11.32,9.22,15.33,14.39,11.25,7.62,7.51,15.93,17.51,13.83,10.16,0.23,-0.23,-0.37,-0.22,-0.3,-0.19,-0.08,0.25,0.36,-0.07,-0.06,-0.09,-0.37,-0.94,-0.22,0.28,-0.49,-1.69,20.96,20.95,20.96,20.94,20.95,20.95,20.95,20.95
-92,2018-12-04 15:05:59,00:00:29,0.0,12.05,8.22,25.49,18.38,14.87,13.08,12.7,11.74,11.51,25.85,18.87,16.7,14.77,13.08,11.93,12.01,10.44,25.98,19.66,17.09,15.87,14.25,12.4,11.33,25.42,19.51,15.91,14.43,13.3,12.9,11.47,9.42,15.13,14.42,11.36,7.76,7.39,16.03,17.5,13.9,10.15,0.27,-0.4,-0.34,0.3,0.12,0.19,-0.13,0.27,0.41,0.05,0.09,0.05,-0.37,-2.42,-0.22,0.28,0.47,1.6,20.94,20.93,20.94,20.92,20.96,20.94,20.95,20.95
-91,2018-12-04 15:06:00,00:00:30,0.0,12.09,8.19,25.53,18.3,14.82,13.07,12.66,11.62,11.28,25.73,18.9,16.58,14.72,13.15,12.08,12.04,10.51,26.01,19.81,17.0,15.97,14.36,12.55,11.25,25.49,19.51,16.01,14.35,13.21,12.86,11.58,9.56,15.25,14.46,11.37,7.89,7.51,15.89,17.36,13.83,9.78,0.14,-0.34,0.33,0.22,-0.16,-0.21,0.12,0.17,0.35,0.15,0.03,0.14,-0.37,0.54,-0.22,-3.55,0.47,-1.69,20.96,20.96,20.95,20.9,20.97,20.95,20.95,20.95
-90,2018-12-04 15:06:01,00:00:31,0.0,12.1,8.34,25.53,17.81,14.86,13.11,12.62,11.62,11.35,25.73,18.79,16.74,14.61,13.0,12.08,12.12,10.62,25.98,19.77,16.93,15.97,14.43,12.51,11.33,25.49,19.54,16.05,14.46,13.29,13.12,11.62,9.6,15.29,14.54,11.48,7.85,7.55,15.85,17.51,13.91,9.86,0.25,-0.37,-0.45,-0.24,-0.22,0.08,-0.38,0.34,0.33,0.01,-0.04,0.05,-0.37,-0.94,-1.02,0.28,-0.49,1.6,20.96,20.93,20.94,20.94,20.95,20.95,20.95,20.96
-89,2018-12-04 15:06:02,00:00:32,0.0,12.17,8.26,25.42,17.59,14.84,13.05,12.67,11.59,11.36,25.81,18.76,16.71,14.62,12.9,11.97,12.24,10.67,25.95,19.63,16.86,15.91,14.37,12.4,11.34,25.39,19.75,16.1,14.32,13.26,13.1,11.55,9.65,15.2,14.99,11.81,7.88,7.54,15.91,17.5,14.13,9.77,0.2,-0.09,-0.41,0.07,-0.22,-0.24,-0.2,0.25,0.39,-0.11,-0.03,-0.08,1.25,-0.94,-0.22,-1.64,-0.49,-3.33,20.95,20.95,20.94,20.93,20.95,20.94,20.95,20.95
-88,2018-12-04 15:06:03,00:00:33,0.0,11.93,8.29,25.49,17.43,14.82,13.0,12.58,11.62,11.31,25.73,18.79,16.58,14.69,12.96,11.85,12.12,10.58,25.94,19.73,16.97,15.86,14.32,12.47,11.4,25.49,19.73,16.13,14.5,13.14,13.09,11.31,9.37,15.28,15.44,12.08,7.95,7.54,15.91,17.57,13.9,9.77,0.2,-0.51,-0.23,-0.35,-0.35,-0.24,0.06,0.32,0.39,-0.03,0.06,0.03,2.86,-0.94,-0.22,-1.64,-0.49,-0.04,20.94,20.94,20.94,20.9,20.96,20.95,20.95,20.95
-87,2018-12-04 15:06:04,00:00:34,0.0,12.05,8.14,25.45,17.81,14.86,13.0,12.54,11.58,11.2,25.73,18.79,16.81,14.76,13.04,11.96,12.27,10.55,25.98,19.62,16.81,15.75,14.24,12.55,11.29,25.49,19.58,16.01,14.58,13.44,12.97,11.27,9.49,15.28,15.71,12.08,7.95,7.69,15.84,17.42,13.86,9.73,0.23,-0.32,-0.45,0.07,-0.32,0.17,-0.13,0.37,0.48,0.03,0.08,0.02,1.25,-0.94,-0.22,-1.64,-0.49,1.6,20.96,20.94,20.95,21.0,20.96,20.94,20.96,20.95
-86,2018-12-04 15:06:05,00:00:35,0.0,12.01,8.3,25.53,18.19,14.98,12.92,12.58,11.62,11.12,25.65,18.94,16.77,14.88,13.0,11.85,12.12,10.55,25.94,19.66,16.89,15.82,14.28,12.74,11.1,25.53,19.62,15.94,14.42,13.33,13.01,11.43,9.68,15.25,17.39,12.58,7.88,7.66,15.77,17.5,13.91,9.97,0.25,-0.29,-0.44,-0.28,-0.28,-0.21,-0.2,0.32,0.42,0.16,0.21,0.2,-1.98,-0.94,0.58,4.1,1.43,-0.04,20.94,20.95,20.95,20.97,20.95,20.94,20.96,20.95
